"scenePtrOffset"	"ptrOffset"	"lineOffset"	"strBytes"	"prefix"	"scene"	"name"	"strText"	"translation"
"017CA6"	"0064"	"0842"	"A2 03 B1 B0 D3 B3 C0 DE D2 A4 BA DD C5 D4 C2 D7 B1 B2 C3 C6 01 01 20 BC C3 D7 DD C5 B2 21 A3 08"	"05 05 1E 0A 1C"	"scene07"	"Nina Laurel (happy)"	"「あーもうだめ、こんなやつらあいてに

 してらんない!」[pause]"	"Ahhh, I can't take much more of this!"
"017CA6"	"0066"	"0868"	"A2 03 B6 DD BC AC BD D9 B1 D9 C8 A1 BA DA B6 D7 CA 02 CD DE DD 01 01 20 03 B6 DD C1 AE B3 C9 D3 C4 C3 DE A4 CA C0 D7 B8 B1 D9 C8 A1 A3 08"	"05 05 1E 0A 1E"	"scene07"	"Chay Won (normal)"	"「かんしゃするあるね。これからはベン

 かんちょうのもとで、はたらくあるね。」[pause]"	"Thank you. We'll be in your care from now on, Captain Ben!"
"017CA6"	"0068"	"089C"	"A2 02 BC AC DC B0 03 CA C4 DE BA 3F A3 08"	"05 05 1E 0A 18"	"scene07"	"Nina Laurel (normal)"	"「シャワーはどこ?」[pause]"	"Where's the shower room?"
"017CA6"	"006A"	"08B0"	"A2 03 CF C0 DE A4 C0 C0 B6 B2 C9 BB B2 C1 AD B3 BC DE AC 21 A3 08"	"05 05 1E 0A 30"	"scene07"	"Ben Basque (normal)"	"「まだ、たたかいのさいちゅうじゃ!」[pause]"	"Hey! The battle isn't over yet!"
"017CA6"	"006C"	"08CC"	"A2 03 C2 CF DD C5 B2 C9 21 21 A3 08"	"05 05 1E 0A 18"	"scene07"	"Nina Laurel (normal)"	"「つまんないの!!」[pause]"	"But I'm all sweaty!"
"017CA6"	"006E"	"08DE"	"A2 03 C2 CD DE BA CD DE B2 DC BD DE C6 A4 C0 C0 B6 DC DD B6 B2 21 A3 08"	"05 05 1E 0A 30"	"scene07"	"Ben Basque (normal)"	"「つべこべいわずに、たたかわんかい!」[pause]"	"Stop complaining and get back in your VECTOR!"
"017CA6"	"0070"	"08FC"	"A2 03 DC B6 AF C0 A4 D5 B0 BA C4 B7 B8 DC D6 21 21 A3 08"	"05 05 1E 0A 18"	"scene07"	"Nina Laurel (normal)"	"「わかった、ゆーこときくわよ!!」[pause]"	"Alright, alright! No need to yell!"
"017CA6"	"0072"	"0915"	"A2 03 C8 B4 A4 02 C6 B0 C5 21 03 C3 B7 D3 02 CA DE B7 AD B0 D1 B3 AB B0 D9 03 A6 01 01 20 C2 B6 B3 D0 C0 B2 B1 D9 D6 A1 20 DC C0 BC BC DD CA DF B2 C8 A3 08"	"05 05 1E 0A 1E"	"scene07"	"Chay Won (normal)"	"「ねえ、ニーナ!てきもバキュームウォールを

 つかうみたいあるよ。 わたししんぱいね」[pause]"	"Hey, Nina? It seems the enemy can use the Vacuum Wall too. I'm worried."
"017CA6"	"0074"	"094F"	"A2 03 C5 C6 B2 AF C3 DD C9 D6 A4 02 C1 AA B2 03 C0 DE AF C3 02 CA DE B7 AD B0 D1 01 01 20 B3 AB B0 D9 03 C9 BC DE AC B8 C3 DD A6 BC AF C3 D9 BC DE AC C5 B2 A3 08"	"05 05 1E 0A 1A"	"scene07"	"Nina Laurel (angered)"	"「なにいってんのよ、チェイだってバキューム

 ウォールのじゃくてんをしってるじゃない」[pause]"	"Why? You know very well its weakness, don't you?"
"017CA6"	"0076"	"098B"	"A2 03 BC DE AC B8 C3 DD C5 DD C3 C5 B2 B1 D9 D6 21 21 A3 08"	"05 05 1E 0A 20"	"scene07"	"Chay Won (angered)"	"「じゃくてんなんてないあるよ!!」[pause]"	"The Vacuum Wall has no weakness!!"
"017CA6"	"0078"	"09A5"	"A2 03 C5 DD C5 D7 A4 B5 BC B4 C3 B1 B9 DE D6 B3 B6 3F A3 08"	"05 05 1E 0A 18"	"scene07"	"Nina Laurel (normal)"	"「なんなら、おしえてあげようか?」[pause]"	"Do you want me to tell you?"
"017CA6"	"007A"	"09BF"	"A2 03 C5 B2 AF C3 B2 AF C0 D7 A4 C5 B2 B1 D9 D6 21 21 A3 08"	"05 05 1E 0A 20"	"scene07"	"Chay Won (angered)"	"「ないっていったら、ないあるよ!!」[pause]"	"THE VACUUM WALL HAS NO WEAKNESS!!"
"017CA6"	"007C"	"09D9"	"A2 03 C0 DE AF C0 D7 BB A4 02 CF B0 CC DE B8 D7 DD CC DF 03 C3 DE B1 DD C0 A6 01 01 20 B3 AF C3 D0 C0 D7 C4 DE B3 C5 D9 B6 DC B6 D9 21 21 A3 08"	"05 05 1E 0A 18"	"scene07"	"Nina Laurel (normal)"	"「だったらさ、マーブクランプであんたを

 うってみたらどうなるかわかる!!」[pause]"	"Maybe you'll remember once I fire the Marv Clamp at you."
"017CA6"	"007E"	"0A0F"	"A2 03 B1 AF 21 A5 A5 A5 A5 A5 A5 A3 08 07 A2 02 CA DE B7 AD B0 D1 B3 AB B0 D9 03 CA C2 B3 BC DE AE B3 C9 01 01 20 BA B3 B9 DE B7 CA CC BE B9 DE C3 D3 A4 02 CF B0 CC DE B8 D7 DD CC DF 03 CA 01 01 20 CC BE B9 DE C5 B2 DD C0 DE AF C0 B1 D9 C8 A1 A3 08"	"05 05 1E 0A 20"	"scene07"	"Chay Won (angered)"	"「あっ!・・・・・・」[pause]
_________________
「バキュームウォールはつうじょうの

 こうげきはふせげても、マーブクランプは

 ふせげないんだったあるね。」[pause]"	"Ah... The Vacuum Wall protects against normal attacks, but it's useless against the Marv Clamp."
"017CA6"	"0080"	"0A68"	"A2 03 D6 B3 D4 B8 DC B6 AF C0 D0 C0 B2 C8 A1 A3 08"	"05 05 1E 0A 18"	"scene07"	"Nina Laurel (normal)"	"「ようやくわかったみたいね。」[pause]"	"So you DO know."
"017CAA"	"0000"	"0200"	"A2 02 B7 B0 D9 03 B6 A4 C5 DD C3 C2 D6 B2 DD C0 DE A5 A5 A5 A3 08"	"05 05 1E 0A 01"	"scene08"	"Takuya Murasawa (dying)"	"「キールか、なんてつよいんだ・・・」[pause]"	"Kiel... He's stronger than I thought..."
"017CAA"	"0002"	"021C"	"A2 02 C6 B0 C5 A4 C1 AA B2 03 B6 C5 BC D1 DD BC DE AC C5 B2 BF DE A5 A5 A3 08"	"05 05 1E 0A 07"	"scene08"	"Mack Ryan (dying)"	"「ニーナ、チェイかなしむんじゃないぞ・・」[pause]"	"Oh man... I didn't want to make Nina and Chay sad..."
"017CAA"	"0004"	"023C"	"A2 02 B7 B0 D9 A5 DB B2 D4 B0 C4 DE 03 B5 CE DE B4 C3 B5 B8 BE DE A5 A5 A5 A3 08"	"05 05 1E 0A 0D"	"scene08"	"Harry Gibson (dying)"	"「キール・ロイヤードおぼえておくぜ・・・」[pause]"	"Kiel Royard... I won't forget your name..."
"017CAA"	"0006"	"025D"	"A2 03 C5 C6 A4 B5 DA C9 C1 B6 D7 B6 DE C2 B3 BC DE C5 B2 B6 A5 A5 A5 A3 08"	"05 05 1E 0A 13"	"scene08"	"Eddie Ray (dying)"	"「なに、おれのちからがつうじないか・・・」[pause]"	"My strength wasn't enough..."
"017CAA"	"0008"	"027C"	"A2 03 BA DE D2 DD 02 C1 AA B2 A4 03 CE DE B8 CA D3 B3 C0 DE D2 D0 C0 B2 A5 A5 A5 A3 08"	"05 05 1E 0A 19"	"scene08"	"Nina Laurel (dying)"	"「ごめんチェイ、ぼくはもうだめみたい・・・」[pause]"	"Sorry Chay, I guess this is it for me..."
"017CAA"	"000A"	"029F"	"A2 03 D0 DD C5 A4 B1 C4 C9 BA C4 C0 C9 D1 B1 D9 A5 A5 A5 A3 08"	"05 05 1E 0A 1F"	"scene08"	"Chay Won (dying)"	"「みんな、あとのことたのむある・・・」[pause]"	"Guys, the rest is up to you..."
"017CAA"	"000C"	"02BA"	"A2 03 D0 DD C5 A4 B6 C5 D7 BD DE B6 AF C3 A5 A5 A5 A3 08"	"05 05 1E 0A 25"	"scene08"	"Reiko Machida (dying)"	"「みんな、かならずかって・・・」[pause]"	"Win for me, guys..."
"017CAA"	"000E"	"02D3"	"A2 03 B5 DA C9 C6 BE D3 C9 C6 D4 D7 DA C0 B6 A5 A5 A5 A3 08"	"05 05 1E 0A 2B"	"scene08"	"Kiel Royard (dying)"	"「おれのにせものにやられたか・・・」[pause]"	"I was defeated by my doppelganger..."
"017CAA"	"0010"	"02ED"	"A2 03 B7 C1 A6 CF D3 D8 B7 DA DD B6 AF C0 DC B2 A5 A5 A5 A3 08"	"05 05 1E 0A 31"	"scene08"	"Ben Basque (dying)"	"「きちをまもりきれんかったわい・・・」[pause]"	"We couldn't protect that base..."
"017CAA"	"0012"	"0308"	"A2 02 BD D7 AF BC AD 03 C0 B2 CA CF C0 DE A5 A5 A5 A3 09"	"05 05 1E 0A 49"	"scene08"	"Common troop (dying)"	"「スラッシュたいはまだ・・・」[pause09]"	"Where are you, Slash team!?"
"017CAA"	"0014"	"0321"	"A2 03 B2 D4 C0 DE B0 21 A3 09"	"05 05 1E 0A 49"	"scene08"	"Common troop (dying)"	"「いやだー!」[pause09]"	"Noooo!"
"017CAA"	"0016"	"0331"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 4F"	"scene08"	"Commander (dying)"	"「しぼう」[pause09]"	"And so I die..."
"017CAA"	"0018"	"033F"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 37"	"scene08"	"Commander"	"「しぼう」[pause09]"	"And so I die..."
"017CAA"	"001A"	"034D"	"A2 03 BA BA C9 B7 C1 B6 DE D4 D7 DA D9 C5 DD C3 A5 A5 A5 A3 08"	"05 05 1E 0A 3D"	"scene08"	"Operator (dying)"	"「ここのきちがやられるなんて・・・」[pause]"	"No... We lost our base..."
"017CAA"	"001C"	"0368"	"A2 02 B7 AC B0 21 A3 09"	"05 05 1E 0A 43"	"scene08"	"Operator2 (dying)"	"「キャー!」[pause09]"	"Eeek!"
"017CAA"	"001E"	"0376"	"A2 02 CB A8 B0 21 A3 09"	"05 05 1E 0A 55"	"scene08"	"Enemy troop (dying)"	"「ヒィー!」[pause09]"	"Hiiih!"
"017CAA"	"0020"	"0384"	"A2 03 C5 C6 B5 B0 21 A3 09"	"05 05 1E 0A 5B"	"scene08"	"Enemy troop2 (dying)"	"「なにおー!」[pause09]"	"Whaaat!?"
"017CAA"	"0022"	"0393"	"A2 03 CE C5 B5 BB B7 C6 A5 A5 A5 A3 09"	"05 05 1E 0A A3"	"scene08"	"Jimmy Randolph (dying)"	"「ほなおさきに・・・」[pause09]"	"I'm going on ahead..."
"017CAA"	"0024"	"03A6"	"0A 22 A2 02 BD D7 AF BC AD 03 C0 B2 C9 B5 B6 B9 DE C3 DE C0 BD B6 D8 CF BC C0 A1 A3 08"	"05 05 1E 0A 3C"	"scene08"	"Operator (normal)"	"[music: 22] 「スラッシュたいのおかげでたすかりました。」[pause]"	"We're safe thanks to you, Slash."
"017CAA"	"0026"	"03C9"	"A2 03 DA B2 C6 CA B5 D6 CA DE DD A4 C6 DD D1 A6 BD B2 BA B3 BC C0 01 01 20 CF C3 DE BC DE AC A1 A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"「れいにはおよばん、にんむをすいこうした

 までじゃ。」[pause]"	"No need to thank us. This is our duty."
"017CAA"	"0028"	"03F1"	"A2 03 B6 DD C1 AE B3 A4 CF C0 02 B7 B0 D9 03 C4 D4 D7 A6 C4 D8 C6 B6 DE BC C3 20 BC CF B2 CF BC C0 C8 A1 A3 08"	"05 05 1E 0A 00"	"scene08"	"Takuya Murasawa (normal)"	"「かんちょう、またキールとやらをとりにがして しまいましたね。」[pause]"	"Captain. We failed to capture Kiel again."
"017CAA"	"002A"	"041C"	"A2 03 B3 D1 AF A4 BF B3 BC DE AC C5 A1 A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"「うむっ、そうじゃな。」[pause]"	"Hmm. I know."
"017CAA"	"002C"	"0431"	"A2 03 BF A5 BF B3 C0 DE DC 02 CD DE DD 03 B6 DD C1 AE B3 CE B3 BA B8 C6 D6 DA CA DE 20 BD C3 DE C6 BC DA B2 B6 DD CA A4 C3 B7 C9 BE DD B6 DD A6 01 01 20 CA AF B9 DD BC C0 BF B3 C3 DE BD A1 A3 08"	"05 05 1E 0A 3C"	"scene08"	"Operator (normal)"	"「そ・そうだわベンかんちょうほうこくによれば すでにしれいかんは、てきのせんかんを

 はっけんしたそうです。」[pause]"	"Captain Ben, we've just received a transmission from HQ.
_
They have sighted the enemy's vessel."
"017CAA"	"002E"	"0478"	"A2 03 B6 DD C1 AE B3 A4 B2 BF B7 DE CF BC AE B3 A1 A3 08"	"05 05 1E 0A 00"	"scene08"	"Takuya Murasawa (normal)"	"「かんちょう、いそぎましょう。」[pause]"	"Let's hurry, Captain!"
"017CAA"	"0030"	"0491"	"A2 03 BB B8 BE DD CA BC AF CA DF B2 C0 DE A1 B5 DA CA C0 B2 B7 AC B8 01 01 20 BD D9 B6 D7 A4 B1 C4 CA C0 C9 DD C0 DE BF DE A1 A3 08"	"05 05 1E 0A A2"	"scene08"	"Jimmy Randolph (normal)"	"「さくせんはしっぱいだ。おれはたいきゃく

 するから、あとはたのんだぞ。」[pause]"	"The strategy has failed. I'm withdrawing. The rest is up to you."
"017CAA"	"0032"	"04C3"	"A2 02 B7 B0 D9 03 BB CF A4 BB B8 BE DD BC AF CA DF B2 BC CF BC C0 A1 A3 08"	"05 05 1E 0A A2"	"scene08"	"Jimmy Randolph (normal)"	"「キールさま、さくせんしっぱいしました。」[pause]"	"Lord Kiel, the strategy has failed."
"017CAA"	"0034"	"04E2"	"A2 03 CA DE B6 D3 DD 21 20 B5 CF B4 C0 DE B9 B6 DE C0 D6 D8 C0 DE AF C0 C9 C6 01 01 20 BA DA C3 DE CA A4 CA C5 BC C6 C5 D7 DD C3 DE CA C5 B2 B6 A1 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「ばかもん! おまえだけがたよりだったのに

 これでは、はなしにならんではないか。」[pause]"	"You fool! I was counting on you! What am I supposed to do now!?"
"017CAA"	"0036"	"051B"	"A2 03 D3 B3 BC DC B9 B1 D8 CF BE DD A1 A3 08"	"05 05 1E 0A A2"	"scene08"	"Jimmy Randolph (normal)"	"「もうしわけありません。」[pause]"	"Please forgive me, Sir..."
"017CAA"	"0038"	"0530"	"A2 03 CF B1 D6 B2 A4 C2 B7 DE C9 BB B8 BE DD C3 DE CA BC AF CA DF B2 A6 01 01 20 BD D9 C9 C3 DE CA C5 B2 BF DE 21 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「まあよい、つぎのさくせんではしっぱいを

 するのではないぞ!」[pause]"	"Enough! We must prepare our next strategy.
_
I won't forgive another failure!"
"017CAA"	"003A"	"055E"	"A2 03 CA B2 A4 C2 B7 DE B6 D7 CA B6 C5 D7 BD DE A1 A3 08"	"05 05 1E 0A A2"	"scene08"	"Jimmy Randolph (normal)"	"「はい、つぎからはかならず。」[pause]"	"I won't fail you next time, Sir!"
"017CAA"	"003C"	"0577"	"0A 24 A2 03 BA C1 D7 02 BD D7 AF BC AD 03 CC DE C0 B2 C9 B6 DD C1 AE B3 C9 01 01 20 02 CD DE DD 03 BC DE AC B6 DE A4 BF C1 D7 C6 C3 B7 B6 DE BE D2 BA DD C3 DE 01 01 20 B5 D7 DD B6 3F A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"[music: 24] 「こちらスラッシュぶたいのかんちょうの

 ベンじゃが、そちらにてきがせめこんで

 おらんか?」[pause]"	"This is Captain Ben Basque of Slash. Are you under attack?"
"017CAA"	"003E"	"05BC"	"A2 03 CA B2 A4 C0 AF C0 B2 CF C3 B7 C9 BD B6 DE C0 B6 DE B1 D7 DC DA 01 01 20 CF BC C0 A1 BE DD D8 AE B8 CA 31 39 B7 C9 02 CD DE B8 C0 B0 03 C4 01 01 20 31 BE B7 C9 BE DD B6 DD C3 DE BD A1 A3 08"	"05 05 1E 0A 3C"	"scene08"	"Operator (normal)"	"「はい、たったいまてきのすがたがあらわれ

 ました。せんりょくは19きのベクターと

 1せきのせんかんです。」[pause]"	"Yes, we've just detected 19 VECTORs and a battleship."
"017CAA"	"0040"	"0603"	"A2 03 B2 D4 C5 D6 B6 DD B6 DE B1 C0 AF C0 D6 B3 BC DE AC C9 B3 A1 A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"「いやなよかんがあたったようじゃのう。」[pause]"	"I knew it."
"017CAA"	"0042"	"0621"	"A2 03 DC DA DC DA D3 A4 B4 DD BA DE C6 CF DC D8 CF BD A1 A3 08"	"05 05 1E 0A 00"	"scene08"	"Takuya Murasawa (normal)"	"「われわれも、えんごにまわります。」[pause]"	"Let's help them!"
"017CAA"	"0044"	"063C"	"A2 03 C4 DE DD C5 C6 C3 B7 B6 DE B5 B5 B8 C3 D3 A4 02 BC DD CA DF B2 03 B2 D7 C5 B2 20 B1 D9 D6 A1 A3 08"	"05 05 1E 0A 1E"	"scene08"	"Chay Won (normal)"	"「どんなにてきがおおくても、シンパイいらない あるよ。」[pause]"	"Don't worry, we can do this!"
"017CAA"	"0046"	"0665"	"A2 03 CE DE B8 C0 C1 C9 02 CC A7 D8 B4 03 C4 02 CA DF C5 BC B1 03 B6 DE B1 DA CA DE 01 01 20 C3 DD B6 D1 C3 B7 D6 21 21 A3 08"	"05 05 1E 0A 18"	"scene08"	"Nina Laurel (normal)"	"「ぼくたちのファリエとパナシアがあれば

 てんかむてきよ!!」[pause]"	"As long as we have Farie and Panasia, we're invincible!"
"017CAA"	"0048"	"0695"	"A2 02 B7 B0 D9 03 BB CF 21 20 B3 B6 B2 CC DE C0 B2 B6 DE D4 D7 DA C0 D3 01 01 20 D6 B3 C3 DE BD A1 A3 08"	"05 05 1E 0A 54"	"scene08"	"Enemy troop (normal)"	"「キールさま! うかいぶたいがやられたも

 ようです。」[pause]"	"Lord Kiel, it seems our detached force was eliminated!"
"017CAA"	"004A"	"06BE"	"A2 03 C5 C6 21 BF DA CA CE DD C4 B3 B6 21 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「なに!それはほんとうか!」[pause]"	"What!? How could this be!?"
"017CAA"	"004C"	"06D4"	"A2 03 CA B2 A1 20 C4 DE B3 D3 02 BD D7 AF BC AD 03 C0 B2 C6 D4 D7 DA C0 01 01 20 D3 D6 B3 C3 DE BD A1 A3 08"	"05 05 1E 0A 54"	"scene08"	"Enemy troop (normal)"	"「はい。 どうもスラッシュたいにやられた

 もようです。」[pause]"	"It seems they were defeated by Slash team, Sir."
"017CAA"	"004E"	"06FE"	"A2 03 BC B6 C0 C5 B2 02 BC DE D0 B0 03 D6 B5 CF B4 C0 C1 C9 CC DE C0 B2 CA 01 01 20 BB B7 CF DC D8 BC C3 BA B3 B9 DE B7 BC DB A1 C4 B3 C1 AC B8 01 01 20 BC C0 DE B2 A4 B2 AF BE B2 BA B3 B9 DE B7 C6 B3 C2 D9 A1 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「しかたないジミーよおまえたちのぶたいは

 さきまわりしてこうげきしろ。とうちゃく

 しだい、いっせいこうげきにうつる。」[pause]"	"We have to change our strategy... Jimmy, your squad will go on ahead. Once you're in position we'll launch a combined strike."
"017CAA"	"0050"	"074C"	"A2 03 DC B6 D8 CF BC C0 A1 BF DA C3 DE CA BA DA B6 D7 C6 DD D1 C6 01 01 20 B3 C2 D8 CF BD A1 A3 08"	"05 05 1E 0A A2"	"scene08"	"Jimmy Randolph (normal)"	"「わかりました。それではこれからにんむに

 うつります。」[pause]"	"Understood. Moving into position."
"017CAA"	"0052"	"0773"	"A2 03 CF BD DE B2 BA C4 C6 C5 AF C0 C5 A4 D4 C2 D7 B6 DE BA BA CF C3 DE 01 01 20 C2 B6 B2 BA C5 BD D6 B3 C6 C5 D9 C4 CA A5 A5 A5 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「まずいことになったな、やつらがここまで

 つかいこなすようになるとは・・・」[pause]"	"I never expected them to be so hard to deal with..."
"017CAA"	"0054"	"07A6"	"A2 03 D4 CA D8 A4 B1 C9 02 CD DE B8 C0 B0 03 C0 DE AF C0 C9 B6 A5 A5 A5 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「やはり、あのベクターだったのか・・・」[pause]"	"It must be because of that VECTOR..."
"017CAA"	"0056"	"07C6"	"A2 03 D4 D8 CF BC C0 A4 BB B8 BE DD BE B2 BA B3 C3 DE BD 21 21 A3 08"	"05 05 1E 0A A2"	"scene08"	"Jimmy Randolph (normal)"	"「やりました、さくせんせいこうです!!」[pause]"	"We did it, Sir! Your strategy was a success!"
"017CAA"	"0058"	"07E3"	"A2 03 D6 B8 D4 AF C0 02 BC DE D0 B0 21 20 03 BF DA C3 DE CA BE DE DD B8 DE DD 01 01 20 B2 AF BE B2 BA B3 B9 DE B7 C0 DE A1 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「よくやったジミー! それではぜんぐん

 いっせいこうげきだ。」[pause]"	"Well done, Jimmy! All units: attack!"
"017CAA"	"005A"	"0814"	"A2 03 BE DE DD B7 C6 C2 B8 DE 21 20 BB B8 BE DD CA BC AF CA DF B2 BC C0 21 01 01 20 BA DA D6 D8 CE DD B6 DD CA C0 B2 B7 AC B8 BD D9 A4 01 01 20 B5 CF B4 C0 C1 D3 CB B7 B1 B9 DE D9 C9 C0 DE 21 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「ぜんきにつぐ! さくせんはしっぱいした!

 これよりほんかんはたいきゃくする、

 おまえたちもひきあげるのだ![pause]"	"Arc Craft to all units! Our strategy has failed!
_
Our vessel will leave the area. You have to withdraw!"
"017CAA"	"005C"	"085B"	"A2 03 B1 AF A4 02 CA DF C5 BC B1 03 C3 DE 02 CA DE B7 AD B0 D1 B3 AB B0 D9 03 A6 01 01 20 CA AF C3 B8 DA C0 C9 C8 A1 A3 08"	"05 05 1E 0A 3C"	"scene08"	"Operator (normal)"	"「あっ、パナシアでバキュームウォールを

 はってくれたのね。」[pause]"	"Ah, you're using Panasia's Vacuum Wall."
"017CAA"	"005E"	"088A"	"A2 03 BA DA C3 DE B2 C1 BC DE BC C9 B7 DE CA C3 DE B7 D9 BC DE AC DB B3 C3 A1 A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"「これでいちじしのぎはできるじゃろうて。」[pause]"	"That should keep them safe for a while."
"017CAA"	"0060"	"08AC"	"A2 03 C5 C6 D4 D7 A4 B7 C0 C9 CE B3 C6 B3 B6 B2 CC DE C0 B2 B6 DE 01 01 20 B2 D9 D6 B3 BC DE AC C9 B3 A1 A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"「なにやら、きたのほうにうかいぶたいが

 いるようじゃのう。」[pause]"	"There seems to be a detached force to the north."
"017CAA"	"0062"	"08D7"	"A2 03 BF B3 C3 DE BD C8 A4 CF BD DE CA B3 B6 B2 CC DE C0 B2 A6 C0 B5 BC C0 01 01 20 CE B3 B6 DE B2 B2 C9 C3 DE CA A5 A5 A5 A3 08"	"05 05 1E 0A 00"	"scene08"	"Takuya Murasawa (normal)"	"「そうですね、まずはうかいぶたいをたおした

 ほうがいいのでは・・・」[pause]"	"You're right. Maybe we should deal with them first."
"017CAA"	"0064"	"0908"	"A2 03 B2 D4 A4 C1 B6 DE B3 B1 D9 C8 A1 BF DD C5 BA C4 D6 D8 D3 01 01 20 B7 C1 C6 02 CA DF C5 BC B1 03 C3 DE 02 CA DE B7 AD B0 D1 B3 AB B0 D9 03 A6 01 01 20 CA D9 C4 B7 C1 B6 DE D4 D7 DA C5 B8 C3 B2 B2 B1 D9 D6 A1 A3 08"	"05 05 1E 0A 20"	"scene08"	"Chay Won (angered)"	"「いや、ちがうあるね。そんなことよりも

 きちにパナシアでバキュームウォールを

 はるときちがやられなくていいあるよ。」[pause]"	"I don't think so. You'd better use Panasia's Vacuum Wall on that base first, before they destroy it!"
"017CAA"	"0066"	"0957"	"A2 03 CF B1 C4 DE C1 D7 D3 B2 C1 D8 B1 D9 C9 BC DE AC B6 DE A5 A5 A5 A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"「まあどちらもいちりあるのじゃが・・・」[pause]"	"Those two options are not mutually exclusive."
"017CAA"	"0068"	"0976"	"A2 03 CF B1 C4 DE AF C1 C3 DE D3 B2 B2 DD BC DE AC C5 B2 A4 D0 DD C5 BD B7 C6 20 D4 DA CA DE B2 B2 C9 D6 A1 A3 08"	"05 05 1E 0A 18"	"scene08"	"Nina Laurel (normal)"	"「まあどっちでもいいんじゃない、みんなすきに やればいいのよ。」[pause]"	"Why not both? Let's do everything we can!"
"017CAE"	"0000"	"0200"	"A2 02 CE DE B0 CF DD 03 C0 DE C4 A5 A5 A5 A3 08"	"05 05 1E 0A 01"	"scene09"	"Takuya Murasawa (dying)"	"「ボーマンだと・・・」[pause]"	"Who is BOWMAN...?"
"017CAE"	"0002"	"0216"	"A2 03 DA B2 BA C4 B3 CF B8 D4 DB B0 C4 B5 D3 AF C0 C9 C6 A5 A5 A5 A3 08"	"05 05 1E 0A 07"	"scene09"	"Mack Ryan (dying)"	"「れいことうまくやろーとおもったのに・・・」[pause]"	"I wanted to show Reiko my cool side..."
"017CAE"	"0004"	"0234"	"A2 03 BA BA C3 DE B5 DC B6 DA C0 DE C5 A5 A5 A5 A3 08"	"05 05 1E 0A 0D"	"scene09"	"Harry Gibson (dying)"	"「ここでおわかれだな・・・」[pause]"	"This is farewell..."
"017CAE"	"0006"	"024C"	"A2 03 C4 DE B3 D4 D7 C3 B7 A6 B1 CF B8 D0 C3 B2 C0 D6 B3 C0 DE A5 A5 A5 A3 08"	"05 05 1E 0A 13"	"scene09"	"Eddie Ray (dying)"	"「どうやらてきをあまくみていたようだ・・・」[pause]"	"I guess I underestimated them..."
"017CAE"	"0008"	"026C"	"A2 03 C5 C6 A4 B1 C9 B7 C0 B2 CA A5 A5 A5 A3 08"	"05 05 1E 0A 19"	"scene09"	"Nina Laurel (dying)"	"「なに、あのきたいは・・・」[pause]"	"What's up with that unit...?"
"017CAE"	"000A"	"0282"	"A2 03 D3 B3 C0 DE D2 D0 C0 B2 B1 D9 A5 A5 A5 A3 08"	"05 05 1E 0A 1F"	"scene09"	"Chay Won (dying)"	"「もうだめみたいある・・・」[pause]"	"This is it for me..."
"017CAE"	"000C"	"0299"	"A2 03 D0 DD C5 B6 C5 D7 BD DE B6 C2 C9 D6 A5 A5 A5 A3 08"	"05 05 1E 0A 25"	"scene09"	"Reiko Machida (dying)"	"「みんなかならずかつのよ・・・」[pause]"	"Win for me, guys..."
"017CAE"	"000E"	"02B2"	"A2 03 DC A5 DC C0 BC B6 DE A4 BA BA C3 DE BC C7 DC B9 C6 CA A5 A5 A5 A3 08"	"05 05 1E 0A 2B"	"scene09"	"Kiel Royard (dying)"	"「わ・わたしが、ここでしぬわけには・・・」[pause]"	"I-I can't die here..."
"017CAE"	"0010"	"02D1"	"A2 03 C5 DD C3 BA C4 BC DE AC A5 A5 A5 A3 08"	"05 05 1E 0A 31"	"scene09"	"Ben Basque (dying)"	"「なんてことじゃ・・・」[pause]"	"How could this be...?"
"017CAE"	"0012"	"02E6"	"A2 03 B3 DC B0 21 A3 09"	"05 05 1E 0A 49"	"scene09"	"Common troop (dying)"	"「うわー!」[pause09]"	"Uwaaah!"
