"scenePtrOffset"	"ptrOffset"	"lineOffset"	"strBytes"	"prefix"	"scene"	"name"	"strText"	"translation"
"017CAA"	"0036"	"051B"	"A2 03 D3 B3 BC DC B9 B1 D8 CF BE DD A1 A3 08"	"05 05 1E 0A A2"	"scene08"	"Jimmy Randolph (normal)"	"「もうしわけありません。」[pause]"	""
"017CAA"	"0038"	"0530"	"A2 03 CF B1 D6 B2 A4 C2 B7 DE C9 BB B8 BE DD C3 DE CA BC AF CA DF B2 A6 01 01 20 BD D9 C9 C3 DE CA C5 B2 BF DE 21 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「まあよい、つぎのさくせんではしっぱいを

 するのではないぞ!」[pause]"	""
"017CAA"	"003A"	"055E"	"A2 03 CA B2 A4 C2 B7 DE B6 D7 CA B6 C5 D7 BD DE A1 A3 08"	"05 05 1E 0A A2"	"scene08"	"Jimmy Randolph (normal)"	"「はい、つぎからはかならず。」[pause]"	""
"017CAA"	"003C"	"0577"	"0A 24 A2 03 BA C1 D7 02 BD D7 AF BC AD 03 CC DE C0 B2 C9 B6 DD C1 AE B3 C9 01 01 20 02 CD DE DD 03 BC DE AC B6 DE A4 BF C1 D7 C6 C3 B7 B6 DE BE D2 BA DD C3 DE 01 01 20 B5 D7 DD B6 3F A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"[music: 24] 「こちらスラッシュぶたいのかんちょうの

 ベンじゃが、そちらにてきがせめこんで

 おらんか?」[pause]"	""
"017CAA"	"003E"	"05BC"	"A2 03 CA B2 A4 C0 AF C0 B2 CF C3 B7 C9 BD B6 DE C0 B6 DE B1 D7 DC DA 01 01 20 CF BC C0 A1 BE DD D8 AE B8 CA 31 39 B7 C9 02 CD DE B8 C0 B0 03 C4 01 01 20 31 BE B7 C9 BE DD B6 DD C3 DE BD A1 A3 08"	"05 05 1E 0A 3C"	"scene08"	"Operator (normal)"	"「はい、たったいまてきのすがたがあらわれ

 ました。せんりょくは19きのベクターと

 1せきのせんかんです。」[pause]"	""
"017CAA"	"0040"	"0603"	"A2 03 B2 D4 C5 D6 B6 DD B6 DE B1 C0 AF C0 D6 B3 BC DE AC C9 B3 A1 A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"「いやなよかんがあたったようじゃのう。」[pause]"	""
"017CAA"	"0042"	"0621"	"A2 03 DC DA DC DA D3 A4 B4 DD BA DE C6 CF DC D8 CF BD A1 A3 08"	"05 05 1E 0A 00"	"scene08"	"Takuya Murasawa (normal)"	"「われわれも、えんごにまわります。」[pause]"	""
"017CAA"	"0044"	"063C"	"A2 03 C4 DE DD C5 C6 C3 B7 B6 DE B5 B5 B8 C3 D3 A4 02 BC DD CA DF B2 03 B2 D7 C5 B2 20 B1 D9 D6 A1 A3 08"	"05 05 1E 0A 1E"	"scene08"	"Chay Won (normal)"	"「どんなにてきがおおくても、シンパイいらない あるよ。」[pause]"	""
"017CAA"	"0046"	"0665"	"A2 03 CE DE B8 C0 C1 C9 02 CC A7 D8 B4 03 C4 02 CA DF C5 BC B1 03 B6 DE B1 DA CA DE 01 01 20 C3 DD B6 D1 C3 B7 D6 21 21 A3 08"	"05 05 1E 0A 18"	"scene08"	"Nina Laurel (normal)"	"「ぼくたちのファリエとパナシアがあれば

 てんかむてきよ!!」[pause]"	""
"017CAA"	"0048"	"0695"	"A2 02 B7 B0 D9 03 BB CF 21 20 B3 B6 B2 CC DE C0 B2 B6 DE D4 D7 DA C0 D3 01 01 20 D6 B3 C3 DE BD A1 A3 08"	"05 05 1E 0A 54"	"scene08"	"Enemy troop (normal)"	"「キールさま! うかいぶたいがやられたも

 ようです。」[pause]"	""
"017CAA"	"004A"	"06BE"	"A2 03 C5 C6 21 BF DA CA CE DD C4 B3 B6 21 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「なに!それはほんとうか!」[pause]"	""
"017CAA"	"004C"	"06D4"	"A2 03 CA B2 A1 20 C4 DE B3 D3 02 BD D7 AF BC AD 03 C0 B2 C6 D4 D7 DA C0 01 01 20 D3 D6 B3 C3 DE BD A1 A3 08"	"05 05 1E 0A 54"	"scene08"	"Enemy troop (normal)"	"「はい。 どうもスラッシュたいにやられた

 もようです。」[pause]"	""
"017CAA"	"004E"	"06FE"	"A2 03 BC B6 C0 C5 B2 02 BC DE D0 B0 03 D6 B5 CF B4 C0 C1 C9 CC DE C0 B2 CA 01 01 20 BB B7 CF DC D8 BC C3 BA B3 B9 DE B7 BC DB A1 C4 B3 C1 AC B8 01 01 20 BC C0 DE B2 A4 B2 AF BE B2 BA B3 B9 DE B7 C6 B3 C2 D9 A1 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「しかたないジミーよおまえたちのぶたいは

 さきまわりしてこうげきしろ。とうちゃく

 しだい、いっせいこうげきにうつる。」[pause]"	""
"017CAA"	"0050"	"074C"	"A2 03 DC B6 D8 CF BC C0 A1 BF DA C3 DE CA BA DA B6 D7 C6 DD D1 C6 01 01 20 B3 C2 D8 CF BD A1 A3 08"	"05 05 1E 0A A2"	"scene08"	"Jimmy Randolph (normal)"	"「わかりました。それではこれからにんむに

 うつります。」[pause]"	""
"017CAA"	"0052"	"0773"	"A2 03 CF BD DE B2 BA C4 C6 C5 AF C0 C5 A4 D4 C2 D7 B6 DE BA BA CF C3 DE 01 01 20 C2 B6 B2 BA C5 BD D6 B3 C6 C5 D9 C4 CA A5 A5 A5 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「まずいことになったな、やつらがここまで

 つかいこなすようになるとは・・・」[pause]"	""
"017CAA"	"0054"	"07A6"	"A2 03 D4 CA D8 A4 B1 C9 02 CD DE B8 C0 B0 03 C0 DE AF C0 C9 B6 A5 A5 A5 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「やはり、あのベクターだったのか・・・」[pause]"	""
"017CAA"	"0056"	"07C6"	"A2 03 D4 D8 CF BC C0 A4 BB B8 BE DD BE B2 BA B3 C3 DE BD 21 21 A3 08"	"05 05 1E 0A A2"	"scene08"	"Jimmy Randolph (normal)"	"「やりました、さくせんせいこうです!!」[pause]"	""
"017CAA"	"0058"	"07E3"	"A2 03 D6 B8 D4 AF C0 02 BC DE D0 B0 21 20 03 BF DA C3 DE CA BE DE DD B8 DE DD 01 01 20 B2 AF BE B2 BA B3 B9 DE B7 C0 DE A1 A3 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「よくやったジミー! それではぜんぐん

 いっせいこうげきだ。」[pause]"	""
"017CAA"	"005A"	"0814"	"A2 03 BE DE DD B7 C6 C2 B8 DE 21 20 BB B8 BE DD CA BC AF CA DF B2 BC C0 21 01 01 20 BA DA D6 D8 CE DD B6 DD CA C0 B2 B7 AC B8 BD D9 A4 01 01 20 B5 CF B4 C0 C1 D3 CB B7 B1 B9 DE D9 C9 C0 DE 21 08"	"05 05 1E 0A 2A"	"scene08"	"Kiel Royard (normal)"	"「ぜんきにつぐ! さくせんはしっぱいした!

 これよりほんかんはたいきゃくする、

 おまえたちもひきあげるのだ![pause]"	""
"017CAA"	"005C"	"085B"	"A2 03 B1 AF A4 02 CA DF C5 BC B1 03 C3 DE 02 CA DE B7 AD B0 D1 B3 AB B0 D9 03 A6 01 01 20 CA AF C3 B8 DA C0 C9 C8 A1 A3 08"	"05 05 1E 0A 3C"	"scene08"	"Operator (normal)"	"「あっ、パナシアでバキュームウォールを

 はってくれたのね。」[pause]"	""
"017CAA"	"005E"	"088A"	"A2 03 BA DA C3 DE B2 C1 BC DE BC C9 B7 DE CA C3 DE B7 D9 BC DE AC DB B3 C3 A1 A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"「これでいちじしのぎはできるじゃろうて。」[pause]"	""
"017CAA"	"0060"	"08AC"	"A2 03 C5 C6 D4 D7 A4 B7 C0 C9 CE B3 C6 B3 B6 B2 CC DE C0 B2 B6 DE 01 01 20 B2 D9 D6 B3 BC DE AC C9 B3 A1 A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"「なにやら、きたのほうにうかいぶたいが

 いるようじゃのう。」[pause]"	""
"017CAA"	"0062"	"08D7"	"A2 03 BF B3 C3 DE BD C8 A4 CF BD DE CA B3 B6 B2 CC DE C0 B2 A6 C0 B5 BC C0 01 01 20 CE B3 B6 DE B2 B2 C9 C3 DE CA A5 A5 A5 A3 08"	"05 05 1E 0A 00"	"scene08"	"Takuya Murasawa (normal)"	"「そうですね、まずはうかいぶたいをたおした

 ほうがいいのでは・・・」[pause]"	""
"017CAA"	"0064"	"0908"	"A2 03 B2 D4 A4 C1 B6 DE B3 B1 D9 C8 A1 BF DD C5 BA C4 D6 D8 D3 01 01 20 B7 C1 C6 02 CA DF C5 BC B1 03 C3 DE 02 CA DE B7 AD B0 D1 B3 AB B0 D9 03 A6 01 01 20 CA D9 C4 B7 C1 B6 DE D4 D7 DA C5 B8 C3 B2 B2 B1 D9 D6 A1 A3 08"	"05 05 1E 0A 20"	"scene08"	"Chay Won (angered)"	"「いや、ちがうあるね。そんなことよりも

 きちにパナシアでバキュームウォールを

 はるときちがやられなくていいあるよ。」[pause]"	""
"017CAA"	"0066"	"0957"	"A2 03 CF B1 C4 DE C1 D7 D3 B2 C1 D8 B1 D9 C9 BC DE AC B6 DE A5 A5 A5 A3 08"	"05 05 1E 0A 30"	"scene08"	"Ben Basque (normal)"	"「まあどちらもいちりあるのじゃが・・・」[pause]"	""
"017CAA"	"0068"	"0976"	"A2 03 CF B1 C4 DE AF C1 C3 DE D3 B2 B2 DD BC DE AC C5 B2 A4 D0 DD C5 BD B7 C6 20 D4 DA CA DE B2 B2 C9 D6 A1 A3 08"	"05 05 1E 0A 18"	"scene08"	"Nina Laurel (normal)"	"「まあどっちでもいいんじゃない、みんなすきに やればいいのよ。」[pause]"	""
"017CAE"	"0000"	"0200"	"A2 02 CE DE B0 CF DD 03 C0 DE C4 A5 A5 A5 A3 08"	"05 05 1E 0A 01"	"scene09"	"Takuya Murasawa (dying)"	"「ボーマンだと・・・」[pause]"	""
"017CAE"	"0002"	"0216"	"A2 03 DA B2 BA C4 B3 CF B8 D4 DB B0 C4 B5 D3 AF C0 C9 C6 A5 A5 A5 A3 08"	"05 05 1E 0A 07"	"scene09"	"Mack Ryan (dying)"	"「れいことうまくやろーとおもったのに・・・」[pause]"	""
"017CAE"	"0004"	"0234"	"A2 03 BA BA C3 DE B5 DC B6 DA C0 DE C5 A5 A5 A5 A3 08"	"05 05 1E 0A 0D"	"scene09"	"Harry Gibson (dying)"	"「ここでおわかれだな・・・」[pause]"	""
"017CAE"	"0006"	"024C"	"A2 03 C4 DE B3 D4 D7 C3 B7 A6 B1 CF B8 D0 C3 B2 C0 D6 B3 C0 DE A5 A5 A5 A3 08"	"05 05 1E 0A 13"	"scene09"	"Eddie Ray (dying)"	"「どうやらてきをあまくみていたようだ・・・」[pause]"	""
"017CAE"	"0008"	"026C"	"A2 03 C5 C6 A4 B1 C9 B7 C0 B2 CA A5 A5 A5 A3 08"	"05 05 1E 0A 19"	"scene09"	"Nina Laurel (dying)"	"「なに、あのきたいは・・・」[pause]"	""
"017CAE"	"000A"	"0282"	"A2 03 D3 B3 C0 DE D2 D0 C0 B2 B1 D9 A5 A5 A5 A3 08"	"05 05 1E 0A 1F"	"scene09"	"Chay Won (dying)"	"「もうだめみたいある・・・」[pause]"	""
"017CAE"	"000C"	"0299"	"A2 03 D0 DD C5 B6 C5 D7 BD DE B6 C2 C9 D6 A5 A5 A5 A3 08"	"05 05 1E 0A 25"	"scene09"	"Reiko Machida (dying)"	"「みんなかならずかつのよ・・・」[pause]"	""
"017CAE"	"000E"	"02B2"	"A2 03 DC A5 DC C0 BC B6 DE A4 BA BA C3 DE BC C7 DC B9 C6 CA A5 A5 A5 A3 08"	"05 05 1E 0A 2B"	"scene09"	"Kiel Royard (dying)"	"「わ・わたしが、ここでしぬわけには・・・」[pause]"	""
"017CAE"	"0010"	"02D1"	"A2 03 C5 DD C3 BA C4 BC DE AC A5 A5 A5 A3 08"	"05 05 1E 0A 31"	"scene09"	"Ben Basque (dying)"	"「なんてことじゃ・・・」[pause]"	""
"017CAE"	"0012"	"02E6"	"A2 03 B3 DC B0 21 A3 09"	"05 05 1E 0A 49"	"scene09"	"Common troop (dying)"	"「うわー!」[pause09]"	""
"017CAE"	"0014"	"02F4"	"A2 03 B2 D4 C0 DE B0 21 A3 09"	"05 05 1E 0A 49"	"scene09"	"Common troop (dying)"	"「いやだー!」[pause09]"	""
"017CAE"	"0016"	"0304"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 4F"	"scene09"	"Commander (dying)"	"「しぼう」[pause09]"	""
"017CAE"	"0018"	"0312"	"A2 03 BC CE DE B3 A3 09"	"05 05 1E 0A 37"	"scene09"	"Commander"	"「しぼう」[pause09]"	""
"017CAE"	"001A"	"0320"	"A2 03 D3 B3 C0 DE D2 A5 A5 A3 09"	"05 05 1E 0A 3D"	"scene09"	"Operator (dying)"	"「もうだめ・・」[pause09]"	""
"017CAE"	"001C"	"0331"	"A2 02 B7 AC B0 21 A3 09"	"05 05 1E 0A 43"	"scene09"	"Operator2 (dying)"	"「キャー!」[pause09]"	""
"017CAE"	"001E"	"033F"	"A2 02 CB A8 B0 21 A3 09"	"05 05 1E 0A 55"	"scene09"	"Enemy troop (dying)"	"「ヒィー!」[pause09]"	""
"017CAE"	"0020"	"034D"	"A2 03 C5 C6 B5 B0 21 A3 09"	"05 05 1E 0A 5B"	"scene09"	"Enemy troop2 (dying)"	"「なにおー!」[pause09]"	""
"017CAE"	"0022"	"035C"	"A2 02 CE DE B0 CF DD 03 BB CF A5 A5 A5 A3 08"	"05 05 1E 0A 85"	"scene09"	"Lag (dying)"	"「ボーマンさま・・・」[pause]"	""
"017CAE"	"0024"	"0371"	"A2 03 BF DD C5 CA DE B6 C5 A5 A5 A5 A3 08"	"05 05 1E 0A 8B"	"scene09"	"Zem (dying)"	"「そんなばかな・・・」[pause]"	""
"017CAE"	"0026"	"0385"	"A2 03 B1 C6 B7 A5 A5 A5 A3 08"	"05 05 1E 0A 91"	"scene09"	"Ward (dying)"	"「あにき・・・」[pause]"	""
"017CAE"	"0028"	"0395"	"0A 22 A2 03 D6 B6 AF C0 A4 CC DE BC DE C6 02 CA DF BD C4 D7 D9 03 A6 CA BA DD C3 DE 01 01 20 D3 D7 B4 C3 A1 A3 08"	"05 05 1E 0A 04"	"scene09"	"Takuya Murasawa (happy)"	"[music: 22] 「よかった、ぶじにパストラルをはこんで

 もらえて。」[pause]"	""
"017CAE"	"002A"	"03C1"	"A2 03 BC C7 B5 D3 B2 C0 DE AF C0 DC A1 A3 08"	"05 05 1E 0A 27"	"scene09"	"Reiko Machida (worried)"	"「しぬおもいだったわ。」[pause]"	""
"017CAE"	"002C"	"03D6"	"A2 03 D6 B6 AF C0 A4 BA DA C3 DE C0 C9 BC D0 B6 DE CC B4 C0 DC B2 A1 A3 08"	"05 05 1E 0A 34"	"scene09"	"Ben Basque (happy)"	"「よかった、これでたのしみがふえたわい。」[pause]"	""
"017CAE"	"002E"	"03F5"	"A2 03 BC DE B2 BB DD D6 B0 A4 B2 B2 C4 BC BA B2 C3 D6 DB BA DD C3 DE D9 DD 20 BC DE AC C8 B0 D6 21 A3 08"	"05 05 1E 0A 0A"	"scene09"	"Mack Ryan (happy)"	"「じいさんよー、いいとしこいてよろこんでるん じゃねーよ!」[pause]"	""
"017CAE"	"0030"	"041E"	"A2 03 C3 DE D3 BD B9 DE B0 CB DE BC DE DD C0 DE C5 A1 A3 08"	"05 05 1E 0A 16"	"scene09"	"Eddie Ray (happy)"	"「でもすげーびじんだな。」[pause]"	""
"017CAE"	"0032"	"0438"	"A2 03 D0 DD C5 C4 DE B0 BC D6 B3 D3 C5 B2 DC C8 A1 A3 08"	"05 05 1E 0A 24"	"scene09"	"Reiko Machida (normal)"	"「みんなどーしようもないわね。」[pause]"	""
"017CAE"	"0034"	"0451"	"A2 03 B5 DD C5 C9 BA B6 DE CC B4 C3 D6 B6 AF C0 A1 A3 08"	"05 05 1E 0A 1C"	"scene09"	"Nina Laurel (happy)"	"「おんなのこがふえてよかった。」[pause]"	""
"017CAE"	"0036"	"046A"	"A2 03 BF B3 BF B3 A4 BA DA C3 DE BD BA BC CA CA C5 D4 B6 B1 D9 C8 A3 08"	"05 05 1E 0A 22"	"scene09"	"Chay Won (happy)"	"「そうそう、これですこしははなやかあるね」[pause]"	""
"017CAE"	"0038"	"0488"	"A2 03 CF B1 A4 BF DA D6 D8 CA D4 B8 BC DA B2 B6 DD C9 C4 BA DB CD 01 01 20 B2 BF BA DE B3 C3 DE CA C5 B2 B6 A1 A3 08"	"05 05 1E 0A 0C"	"scene09"	"Harry Gibson (normal)"	"「まあ、それよりはやくしれいかんのところへ

 いそごうではないか。」[pause]"	""
"017CAE"	"003A"	"04B5"	"0A 24 A2 03 B1 C5 C0 C0 C1 B6 DE 02 BD D7 AF BC AD 03 CC DE C0 B2 C8 A1 A3 08"	"05 05 1E 0A 24"	"scene09"	"Reiko Machida (normal)"	"[music: 24] 「あなたたちがスラッシュぶたいね。」[pause]"	""
"017CAE"	"003C"	"04D5"	"A2 03 B1 B1 A4 BF B3 BC DE AC B6 DE B5 CF B4 BB DD CA C4 DE C5 C0 BC DE AC A3 08"	"05 05 1E 0A 30"	"scene09"	"Ben Basque (normal)"	"「ああ、そうじゃがおまえさんはどなたじゃ」[pause]"	""
"017CAE"	"003E"	"04F6"	"A2 03 DC C0 BC C9 C5 CF B4 CA 20 CF C1 C0 DE DA B2 BA A4 BA C9 C0 CB DE 01 01 20 02 BD D7 AF BC AD 03 CC DE C0 B2 C6 A4 CA B2 BF DE B8 BB DA CF BC C0 A1 01 01 20 BA DD BA DE C4 D3 D6 DB BC B8 B5 C8 B6 DE B2 BC CF BD A1 A3 08"	"05 05 1E 0A 24"	"scene09"	"Reiko Machida (normal)"	"「わたしのなまえは まちだれいこ、このたび

 スラッシュぶたいに、はいぞくされました。

 こんごともよろしくおねがいします。」[pause]"	""
"017CAE"	"0040"	"0547"	"A2 03 C4 BA DB C3 DE BC DD B6 DE C0 C9 02 CD DE B8 C0 B0 03 CA A5 A5 A5 A3 08"	"05 05 1E 0A 00"	"scene09"	"Takuya Murasawa (normal)"	"「ところでしんがたのベクターは・・・」[pause]"	""
"017CAE"	"0042"	"0567"	"A2 02 CA DF BD C4 D7 D9 03 C9 BA C4 C8 A4 BC DD CA DF B2 B2 D7 C5 B2 DC 01 01 20 BF DA D6 D8 CA D4 B8 BA DE B3 D8 AD B3 BC CF BC AE B3 A1 A3 08"	"05 05 1E 0A 24"	"scene09"	"Reiko Machida (normal)"	"「パストラルのことね、しんぱいいらないわ

 それよりはやくごうりゅうしましょう。」[pause]"	""
"017CAE"	"0044"	"059D"	"A2 03 CB DE BC DE DD A6 CF C0 BE D9 DD BC DE AC C8 B0 BE DE A1 A3 08"	"05 05 1E 0A 0A"	"scene09"	"Mack Ryan (happy)"	"「びじんをまたせるんじゃねーぜ。」[pause]"	""
"017CAE"	"0046"	"05BA"	"A2 03 DC B6 AF C4 D9 DC B2 A1 A3 08"	"05 05 1E 0A 30"	"scene09"	"Ben Basque (normal)"	"「わかっとるわい。」[pause]"	""
"017CAE"	"0048"	"05CC"	"A2 03 CF DD CF C4 B1 D7 DC DA B5 AF C0 C5 02 BD D7 AF BC AD 03 C0 B2 D2 01 01 20 B5 CF B4 C0 C1 BA DD C5 02 C1 AC DD BD 03 CA D2 AF C0 C6 C5 B2 BF DE 01 01 20 BA BA C3 DE C2 CC DE BE CA DE B5 CF B4 D7 D3 A5 A5 A5 A3 08"	"05 05 1E 0A D2"	"scene09"	"BOWMAN (normal)"	"「まんまとあらわれおったなスラッシュたいめ

 おまえたちこんなチャンスはめったにないぞ

 ここでつぶせばおまえらも・・・」[pause]"	""
"017CAE"	"004A"	"061B"	"A2 03 DC B6 AF C3 D7 B1 A4 B5 DA C0 C1 C6 CF B6 BE C4 B9 21 A3 08"	"05 05 1E 0A 84"	"scene09"	"Lag (normal)"	"「わかってらあ、おれたちにまかせとけ!」[pause]"	""
"017CAE"	"004C"	"0637"	"A2 03 D6 AF BC AC B2 B8 BF DE 21 A3 08"	"05 05 1E 0A 8A"	"scene09"	"Zem (normal)"	"「よっしゃいくぞ!」[pause]"	""
"017CAE"	"004E"	"064A"	"A2 03 B1 C6 B7 A4 C3 B6 DE D7 CA D3 D7 AF C0 BE DE 21 A3 08"	"05 05 1E 0A 90"	"scene09"	"Ward (normal)"	"「あにき、てがらはもらったぜ!」[pause]"	""
"017CAE"	"0050"	"0664"	"0A 2F A2 03 C0 DE B2 BC DE AE B3 CC DE BC DE AC AF C0 B6 3F A3 08"	"05 05 1E 0A 30"	"scene09"	"Ben Basque (normal)"	"[music: 2F] 「だいじょうぶじゃったか?」[pause]"	""
"017CAE"	"0052"	"0680"	"A2 03 B4 B4 A4 DC C0 BC CA C0 DE B2 BC DE AE B3 CC DE D6 A1 BF DA D6 D8 D3 01 01 20 02 CA DF BD C4 D7 D9 03 CA C0 DE B2 BC DE AE B3 CC DE C3 DE BC C0 B6 3F A3 08"	"05 05 1E 0A 24"	"scene09"	"Reiko Machida (normal)"	"「ええ、わたしはだいじょうぶよ。それよりも

 パストラルはだいじょうぶでしたか?」[pause]"	""
"017CAE"	"0054"	"06BC"	"A2 03 B1 B1 A4 C0 DE B2 BC DE AE B3 CC DE BC DE AC A1 A3 08"	"05 05 1E 0A 30"	"scene09"	"Ben Basque (normal)"	"「ああ、だいじょうぶじゃ。」[pause]"	""
"017CAE"	"0056"	"06D6"	"A2 03 D6 B6 AF C0 21 20 CB C4 B1 DD BC DD C0 DE DC A1 A3 08"	"05 05 1E 0A 24"	"scene09"	"Reiko Machida (normal)"	"「よかった! ひとあんしんだわ。」[pause]"	""
"017CAE"	"0058"	"06F0"	"A2 03 C4 BA DB C3 DE A4 C3 B7 C9 BA C4 C5 DD BC DE AC B6 DE A5 A5 A5 A3 08"	"05 05 1E 0A 30"	"scene09"	"Ben Basque (normal)"	"「ところで、てきのことなんじゃが・・・」[pause]"	""
"017CAE"	"005A"	"070F"	"A2 03 B4 B4 A4 C3 B7 CA 33 C0 B2 C9 02 CD DE B8 C0 B0 03 C5 DD C3 DE BD B6 DE 01 01 20 B3 B6 C2 C6 C1 B6 D6 D9 C4 02 CF B0 CC DE B8 D7 DD CC DF 03 C9 01 01 20 B4 BC DE B7 C6 C5 D9 DC A1 A3 08"	"05 05 1E 0A 24"	"scene09"	"Reiko Machida (normal)"	"「ええ、てきは3たいのベクターなんですが

 うかつにちかよるとマーブクランプの

 えじきになるわ。」[pause]"	""
"017CAE"	"005C"	"0755"	"A2 03 B5 CF B4 C0 C1 21 20 C3 B7 C9 BA B3 B9 DE B7 C6 A4 B7 A6 01 01 20 C2 B9 D9 C9 BC DE AC 21 A3 08"	"05 05 1E 0A 30"	"scene09"	"Ben Basque (normal)"	"「おまえたち! てきのこうげきに、きを

 つけるのじゃ!」[pause]"	""
"017CAE"	"005E"	"077D"	"0A 20 A2 02 B7 AC B0 21 21 03 C0 BD B9 C3 21 21 A3 08"	"05 05 1E 0A 24"	"scene09"	"Reiko Machida (normal)"	"[music: 20] 「キャー!!たすけて!!」[pause]"	""
"017CAE"	"0060"	"0795"	"A2 03 C5 C6 BA DE C4 BC DE AC 21 21 A3 08"	"05 05 1E 0A 30"	"scene09"	"Ben Basque (normal)"	"「なにごとじゃ!!」[pause]"	""
"017CAE"	"0062"	"07A9"	"A2 03 B4 C0 B2 C9 BC DA C5 B2 33 C6 DD B8 DE D0 B6 DE A5 A5 A5 A3 08"	"05 05 1E 0A 24"	"scene09"	"Reiko Machida (normal)"	"「えたいのしれない3にんぐみが・・・」[pause]"	""
"017CAE"	"0064"	"07C6"	"A2 03 B6 DD C1 AE B3 21 B2 BF B7 DE CF BC AE B3 21 A3 08"	"05 05 1E 0A 00"	"scene09"	"Takuya Murasawa (normal)"	"「かんちょう!いそぎましょう!」[pause]"	""
"017CAE"	"0066"	"07DF"	"A2 03 C1 B8 BC AE B3 A4 C9 B6 DE BC C0 B6 21 A3 08"	"05 05 1E 0A 84"	"scene09"	"Lag (normal)"	"「ちくしょう、のがしたか!」[pause]"	""
"017CAE"	"0068"	"07F6"	"A2 03 CF B1 A4 B2 BD DE DA C6 BC C3 D3 BC C7 B3 DD D2 B2 BB 21 A3 08"	"05 05 1E 0A 8A"	"scene09"	"Zem (normal)"	"「まあ、いずれにしてもしぬうんめいさ!」[pause]"	""
"017CAE"	"006A"	"0813"	"A2 03 B5 DA D7 C9 C2 D6 BB A6 D0 BE C2 B9 C3 D4 DB B3 BE DE 21 A3 08"	"05 05 1E 0A 90"	"scene09"	"Ward (normal)"	"「おれらのつよさをみせつけてやろうぜ!」[pause]"	""
"017CAE"	"006C"	"0830"	"A2 02 CE DE B0 CF DD 03 BB CF A4 BA C9 B2 C9 C1 BB BC C1 B6 DE B4 C3 D3 01 01 20 BC DD B6 DE C0 C0 DE B9 CA D4 AF C3 BC CF B2 CF BD BE DE A1 A3 08"	"05 05 1E 0A 84"	"scene09"	"Lag (normal)"	"「ボーマンさま、このいのちさしちがえても

 しんがただけはやってしまいますぜ。」[pause]"	""
"017CAE"	"006E"	"0867"	"A2 03 B5 A5 B5 DA C0 DE B9 B6 D6 A4 CE DE B0 CF DD BB CF B5 C0 BD B9 01 01 20 B8 C0 DE BE B0 21 A3 08"	"05 05 1E 0A 8A"	"scene09"	"Zem (normal)"	"「お・おれだけかよ、ぼーまんさまおたすけ

 くだせー!」[pause]"	""
"017CAE"	"0070"	"088F"	"A2 03 B1 C6 B7 A4 B5 DA C0 DE B9 C6 BC C5 B2 C3 DE B8 DA D6 A5 A5 A5 A3 08"	"05 05 1E 0A 90"	"scene09"	"Ward (normal)"	"「あにき、おれだけにしないでくれよ・・・」[pause]"	""
"017CAE"	"0072"	"08AE"	"A2 02 CC CC CC AF A4 C3 DE B0 C0 03 CA C4 D7 BE C3 D3 D7 AF C0 A1 01 01 20 B1 C4 CA BD B7 C6 BD D9 B6 DE D6 B2 A1 A3 08"	"05 05 1E 0A D2"	"scene09"	"BOWMAN (normal)"	"「フフフッ、データはとらせてもらった。

 あとはすきにするがよい。」[pause]"	""
"017CB2"	"0000"	"0200"	"A2 03 C4 DE B3 BC C3 BA B3 C5 D9 DD C0 DE AF 21 A3 08"	"05 05 1E 0A 01"	"scene10"	"Takuya Murasawa (dying)"	"「どうしてこうなるんだっ!」[pause]"	""
"017CB2"	"0002"	"0218"	"A2 03 BB B7 C6 C8 D1 D7 BE C3 D3 D7 B3 BE DE A5 A5 A5 A3 08"	"05 05 1E 0A 07"	"scene10"	"Mack Ryan (dying)"	"「さきにねむらせてもらうぜ・・・」[pause]"	""
"017CB2"	"0004"	"0232"	"A2 03 C5 DD C3 BA C4 C0 DE A5 A5 A5 A3 08"	"05 05 1E 0A 0D"	"scene10"	"Harry Gibson (dying)"	"「なんてことだ・・・」[pause]"	""
"017CB2"	"0006"	"0246"	"A2 03 C0 B8 D4 A4 B5 DA C9 CC DE DD CF C3 DE B6 DE DD CA DE DA D6 A5 A5 A5 A3 08"	"05 05 1E 0A 13"	"scene10"	"Eddie Ray (dying)"	"「たくや、おれのぶんまでがんばれよ・・・」[pause]"	""
"017CB2"	"0008"	"0267"	"A2 03 CE DE B8 A4 D3 B3 C0 DE D2 D0 C0 B2 A5 A5 A5 A3 08"	"05 05 1E 0A 19"	"scene10"	"Nina Laurel (dying)"	"「ぼく、もうだめみたい・・・」[pause]"	""
