"fileName"	"mapBlock"	"ptrOffset"	"strOffset"	"strBytes"	"strText"	"translation"
"SIRMAP"	"block2"	"2514"	"262D"	"152 102 144 175 131 138 129 91 131 96 131 70 131 147 58 144 86 150 107 139 158 137 70 146 136 141 96 0 82 69 69 45 67 72 69 78"	"惑星リーチェン：新北京宇宙港[00]ＲＥＥ−ＣＨＥＮ"	""
"SIRMAP"	"block2"	"2516"	"2652"	"152 102 144 175 131 111 129 91 131 126 131 133 129 91 131 95 0 66 69 82 77 85 68 65"	"惑星バーミューダ[00]ＢＥＲＭＵＤＡ"	""
"SIRMAP"	"block2"	"2518"	"266B"	"152 102 144 175 131 65 131 103 131 137 131 147 131 101 131 66 131 88 0 65 84 76 65 78 84 73 83"	"惑星アトランティス[00]ＡＴＬＡＮＴＩＳ"	""
"SIRMAP"	"block2"	"251A"	"2687"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 0 71 45 67 65 84 65 80 85 76 84"	"重力カタパルト[00]Ｇ−ＣＡＴＡＰＵＬＴ"	""
"SIRMAP"	"block2"	"251C"	"26A1"	"86 79 73 68 0 86 79 73 68"	"ＶＯＩＤ[00]ＶＯＩＤ"	""
"SIRMAP"	"block2"	"251E"	"26AB"	"146 134 140 112 131 88 131 101 129 91 131 86 131 135 131 147 53 0 83 84 65 84 73 79 78 45 53"	"中継ステーション５[00]ＳＴＡＴＩＯＮ−５"	""
"SIRMAP"	"block2"	"2520"	"26C7"	"0 63 46 46 85 78 75 78 79 87 78"	"[00]？．．ＵＮＫＮＯＷＮ"	""
"SOLMAP"	"block1"	"1E00"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	""
"SOLMAP"	"block1"	"1E02"	"2188"	"131 77 131 117 131 88 131 147 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ギブスンのスターシップです。"	""
"SOLMAP"	"block1"	"1E04"	"21A1"	"139 176 215 184 131 77 131 117 131 88 131 147 201 140 190 175 195 178 192 131 88 131 94 176 131 86 131 98 131 118 130 197 188 174 179 161"	"恐らくギブスンの言っていたスターシップでしょう。"	""
"SOLMAP"	"block1"	"1E06"	"1F71"	"131 125 131 67 131 88 131 103 201 147 88 130 197 189 161"	"マイストの店です。"	""
"SOLMAP"	"block1"	"1E08"	"1F28"	"131 71 131 108 131 139 131 77 176 130 204 147 88 130 197 189 161"	"エネルギーの店です。"	""
"SOLMAP"	"block1"	"1E0A"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"SOLMAP"	"block1"	"1E0C"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	""
"SOLMAP"	"block1"	"1E0E"	"2118"	"144 106 151 116 142 247 130 197 189 161"	"針葉樹です。"	""
"SOLMAP"	"block1"	"1E10"	"201E"	"131 111 176 162 145 229 144 212 148 193 163 196 178 179 138 197 148 194 130 170 143 111 195 178 207 189 161"	"バー「大赤斑」という看板が出ています。"	""
"SOLMAP"	"block1"	"1E12"	"1F03"	"143 151 201 144 108 130 170 178 207 189 161"	"女の人がいます。"	""
"SOLMAP"	"block1"	"1E14"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	""
"SOLMAP"	"block1"	"1E16"	"1F28"	"131 71 131 108 131 139 131 77 176 130 204 147 88 130 197 189 161"	"エネルギーの店です。"	""
"SOLMAP"	"block1"	"1E18"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"SOLMAP"	"block1"	"1E1A"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	""
"SOLMAP"	"block1"	"1E1C"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SOLMAP"	"block1"	"1E1E"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SOLMAP"	"block1"	"1E20"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SOLMAP"	"block1"	"1E22"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	""
"SOLMAP"	"block1"	"1E24"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1E26"	"21C6"	"162 149 226 139 139 196 143 67 151 157 201 147 250 143 111 140 245 131 71 131 108 131 139 131 77 176 163 130 197 189 161"	"「補給と修理の日出光エネルギー」です。"	""
"SOLMAP"	"block1"	"1E28"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	""
"SOLMAP"	"block1"	"1E2A"	"1FA3"	"149 115 151 112 149 105 131 117 131 141 176 131 74 176 130 170 177 216 207 189 161"	"不用品ブローカーがあります。"	""
"SOLMAP"	"block1"	"1E2C"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"SOLMAP"	"block1"	"1E2E"	"20CA"	"152 65 150 77 131 112 131 103 131 141 176 131 139 150 123 149 148 130 197 189 161"	"連邦パトロール本部です。"	""
"SOLMAP"	"block1"	"1E30"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	""
"SOLMAP"	"block1"	"1E32"	"2188"	"131 77 131 117 131 88 131 147 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ギブスンのスターシップです。"	""
"SOLMAP"	"block1"	"1E34"	"1F9A"	"143 111 140 251 130 197 189 161"	"出口です。"	""
"SOLMAP"	"block1"	"1E36"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SOLMAP"	"block1"	"1E38"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SOLMAP"	"block1"	"1E3A"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"SOLMAP"	"block1"	"1E3C"	"21C6"	"162 149 226 139 139 196 143 67 151 157 201 147 250 143 111 140 245 131 71 131 108 131 139 131 77 176 163 130 197 189 161"	"「補給と修理の日出光エネルギー」です。"	""
"SOLMAP"	"block1"	"1E3E"	"203A"	"131 111 176 162 131 88 131 101 131 66 176 131 139 131 119 131 98 131 104 163 130 197 189 161"	"バー「スティールヘッド」です。"	""
"SOLMAP"	"block1"	"1E40"	"2053"	"131 111 176 162 69 86 101 163 130 197 189 161"	"バー「ＥＶｅ」です。"	""
"SOLMAP"	"block1"	"1E42"	"2060"	"131 111 176 162 131 73 131 65 131 86 131 88 163 130 197 189 161"	"バー「オアシス」です。"	""
"SOLMAP"	"block1"	"1E44"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	""
"SOLMAP"	"block1"	"1E46"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	""
"SOLMAP"	"block1"	"1E48"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"SOLMAP"	"block1"	"1E4A"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	""
"SOLMAP"	"block1"	"1E4C"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	""
"SOLMAP"	"block1"	"1E4E"	"2202"	"148 154 148 173 188 195 178 207 189 161"	"爆発しています。"	""
"SOLMAP"	"block1"	"1E50"	"2202"	"148 154 148 173 188 195 178 207 189 161"	"爆発しています。"	""
"SOLMAP"	"block1"	"1E52"	"1F28"	"131 71 131 108 131 139 131 77 176 130 204 147 88 130 197 189 161"	"エネルギーの店です。"	""
"SOLMAP"	"block1"	"1E54"	"2072"	"131 111 176 162 144 194 130 162 143 151 144 95 163 130 197 189 161"	"バー「青い女神」です。"	""
"SOLMAP"	"block1"	"1E56"	"20E0"	"152 65 150 77 131 112 131 103 131 141 176 131 139 139 224 144 175 142 120 149 148 130 197 189 161"	"連邦パトロール金星支部です。"	""
"SOLMAP"	"block1"	"1E58"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	""
"SOLMAP"	"block1"	"1E5A"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"SOLMAP"	"block1"	"1E5C"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SOLMAP"	"block1"	"1E5E"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SOLMAP"	"block1"	"1E60"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	""
"SOLMAP"	"block1"	"1E62"	"21E6"	"137 113 144 175 138 212 147 110 145 68 201 143 230 145 68 142 243 185 149 116 185 143 138 130 197 189 161"	"衛星間渡船の乗船受け付け所です。"	""
"SOLMAP"	"block1"	"1E64"	"21C6"	"162 149 226 139 139 196 143 67 151 157 201 147 250 143 111 140 245 131 71 131 108 131 139 131 77 176 163 130 197 189 161"	"「補給と修理の日出光エネルギー」です。"	""
"SOLMAP"	"block1"	"1E66"	"2084"	"131 111 176 162 144 212 130 162 141 187 163 130 197 189 161"	"バー「赤い砂」です。"	""
"SOLMAP"	"block1"	"1E68"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"SOLMAP"	"block1"	"1E6A"	"2123"	"137 206 144 175 140 180 142 89 201 162 140 205 218 141 247 163 130 197 189 161"	"火星原産の「枯れ桜」です。"	""
"SOLMAP"	"block1"	"1E6C"	"2006"	"137 189 215 182 201 144 182 145 204 148 189 137 158 130 170 148 70 210 215 218 207 189 161"	"何らかの生体反応が認められます。"	""
"SOLMAP"	"block1"	"1E6E"	"1F9A"	"143 111 140 251 130 197 189 161"	"出口です。"	""
"SOLMAP"	"block1"	"1E70"	"2202"	"148 154 148 173 188 195 178 207 189 161"	"爆発しています。"	""
"SOLMAP"	"block1"	"1E72"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1E74"	"2138"	"131 94 131 67 131 94 131 147 140 180 142 89 201 162 149 88 144 175 142 247 163 130 197 189 161"	"タイタン原産の「氷星樹」です。"	""
"SOLMAP"	"block1"	"1E76"	"21C6"	"162 149 226 139 139 196 143 67 151 157 201 147 250 143 111 140 245 131 71 131 108 131 139 131 77 176 163 130 197 189 161"	"「補給と修理の日出光エネルギー」です。"	""
"SOLMAP"	"block1"	"1E78"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	""
"SOLMAP"	"block1"	"1E7A"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"SOLMAP"	"block1"	"1E7C"	"20FA"	"152 65 150 77 131 112 131 103 131 141 176 131 139 131 94 131 67 131 94 131 147 142 120 149 148 130 197 189 161"	"連邦パトロールタイタン支部です。"	""
"SOLMAP"	"block1"	"1E7E"	"21E6"	"137 113 144 175 138 212 147 110 145 68 201 143 230 145 68 142 243 185 149 116 185 143 138 130 197 189 161"	"衛星間渡船の乗船受け付け所です。"	""
"SOLMAP"	"block1"	"1E80"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	""
"SOLMAP"	"block1"	"1E82"	"21C6"	"162 149 226 139 139 196 143 67 151 157 201 147 250 143 111 140 245 131 71 131 108 131 139 131 77 176 163 130 197 189 161"	"「補給と修理の日出光エネルギー」です。"	""
"SOLMAP"	"block1"	"1E84"	"1FA3"	"149 115 151 112 149 105 131 117 131 141 176 131 74 176 130 170 177 216 207 189 161"	"不用品ブローカーがあります。"	""
"SOLMAP"	"block1"	"1E86"	"2094"	"131 111 176 162 131 76 131 137 131 69 131 70 131 65 163 130 197 189 161"	"バー「キラウェア」です。"	""
"SOLMAP"	"block1"	"1E88"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	""
"SOLMAP"	"block1"	"1E8A"	"20A8"	"131 111 176 162 137 89 147 135 140 248 137 202 163 130 197 189 161"	"バー「浦島効果」です。"	""
"SOLMAP"	"block1"	"1E8C"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 131 96 131 70 131 98 131 78 131 74 131 69 131 147 131 94 176 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	""
"SOLMAP"	"block1"	"1E8E"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 131 96 131 70 131 98 131 78 131 74 131 69 131 147 131 94 176 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	""
"SOLMAP"	"block1"	"1E90"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 131 96 131 70 131 98 131 78 131 74 131 69 131 147 131 94 176 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	""
"SOLMAP"	"block1"	"1E92"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	""
"SOLMAP"	"block1"	"1E94"	"216C"	"142 132 146 66 201 145 68 130 197 189 161 211 202 212 142 103 178 149 168 198 202 197 216 207 190 221 161"	"私達の船です。もはや使い物にはなりません。"	""
"SOLMAP"	"block1"	"1E96"	"1FB9"	"148 82 151 191 131 94 131 147 131 78 130 170 177 216 207 189 161"	"燃料タンクがあります。"	""
"SOLMAP"	"block1"	"1E98"	"20BA"	"131 111 176 162 143 172 152 102 144 175 163 130 197 189 161"	"バー「小惑星」です。"	""
"SOLMAP"	"block1"	"1E9A"	"2152"	"186 201 136 234 150 123 130 190 185 144 182 145 204 148 189 137 158 130 170 177 216 207 190 221 161"	"この一本だけ生体反応がありません。"	""
"SOLMAP"	"block1"	"1E9C"	"1F03"	"143 151 201 144 108 130 170 178 207 189 161"	"女の人がいます。"	""
"SOLMAP"	"block1"	"1E9E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EA0"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	""
"SOLMAP"	"block1"	"1EA2"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	""
"SOLMAP"	"block1"	"1EA4"	"220D"	"147 71 130 170 178 207 189 161"	"敵がいます。"	""
"SOLMAP"	"block1"	"1EA6"	"1FCB"	"149 172 144 133 130 170 177 216 207 189 161"	"噴水があります。"	""
"SOLMAP"	"block1"	"1EA8"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	""
"SOLMAP"	"block1"	"1EAA"	"1FFC"	"138 226 130 170 177 216 207 189 161"	"岩があります。"	""
"SOLMAP"	"block1"	"1EAC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EAE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EB0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EB2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EB4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EB6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EB8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EBA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EBC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EBE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EC0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EC2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EC4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EC6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EC8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1ECA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1ECC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1ECE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1ED0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1ED2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1ED4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1ED6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1ED8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EDA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EDC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"SOLMAP"	"block1"	"1EDE"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	""
"SOLMAP"	"block2"	"2500"	"2528"	"131 92 131 139 144 175 40 145 190 151 122 41 0 83 79 76"	"ソル星（太陽）[00]ＳＯＬ"	""
"SOLMAP"	"block2"	"2502"	"2539"	"144 133 144 175 58 145 190 151 122 138 207 145 170 138 238 146 110 0 77 69 82 67 85 82 89"	"水星：太陽観測基地[00]ＭＥＲＣＵＲＹ"	""
"SOLMAP"	"block2"	"2504"	"2553"	"139 224 144 175 58 131 67 131 86 131 133 131 94 131 139 137 70 146 136 141 96 0 86 69 78 85 83"	"金星：イシュタル宇宙港[00]ＶＥＮＵＳ"	""
"SOLMAP"	"block2"	"2506"	"256F"	"146 110 139 133 58 131 86 131 104 131 106 176 141 145 141 219 137 70 146 136 141 96 0 69 65 82 84 72"	"地球：シドニー国際宇宙港[00]ＥＡＲＴＨ"	""
"SOLMAP"	"block2"	"2508"	"258C"	"137 206 144 175 58 131 108 131 78 131 94 131 139 165 131 86 131 101 131 66 176 0 77 65 82 83"	"火星：ネクタル・シティー[00]ＭＡＲＳ"	""
"SOLMAP"	"block2"	"250A"	"25A7"	"150 216 144 175 58 137 113 144 175 131 75 131 106 131 129 131 102 0 74 85 80 73 84 69 82"	"木星：衛星ガニメデ[00]ＪＵＰＩＴＥＲ"	""
"SOLMAP"	"block2"	"250C"	"25C1"	"147 121 144 175 58 137 113 144 175 131 94 131 67 131 94 131 147 0 83 65 84 85 82 78"	"土星：衛星タイタン[00]ＳＡＴＵＲＮ"	""
"SOLMAP"	"block2"	"250E"	"25DA"	"147 86 137 164 144 175 58 137 113 144 175 131 73 131 120 131 141 131 147 0 85 82 65 78 85 83"	"天王星：衛星オベロン[00]ＵＲＡＮＵＳ"	""
"SOLMAP"	"block2"	"2510"	"25F5"	"138 67 137 164 144 175 58 137 113 144 175 131 103 131 138 131 103 131 147 0 78 69 80 84 85 78 69"	"海王星：衛星トリトン[00]ＮＥＰＴＵＮＥ"	""
"SOLMAP"	"block2"	"2512"	"2611"	"162 145 190 151 122 149 151 163 150 216 144 175 138 238 146 110 0 70 79 82 84 82 69 83 83"	"「太陽風」木星基地[00]ＦＯＲＴＲＥＳＳ"	""
"SOLMAP"	"block2"	"2514"	"262B"	"150 187 137 164 144 175 58 156 97 144 175 138 106 138 207 145 170 143 138 0 80 76 85 84 69"	"冥王星：彗星核観測所[00]ＰＬＵＴＥ"	""
"SOLMAP"	"block2"	"2516"	"2645"	"131 65 131 88 131 101 131 141 131 67 131 104 165 131 82 131 141 131 106 176 0 67 79 76 79 78 89 45 49"	"アステロイド・コロニー[00]ＣＯＬＯＮＹ−１"	""
"SOLMAP"	"block2"	"2518"	"2663"	"162 145 190 151 122 149 151 163 131 114 131 139 131 102 131 66 131 147 131 79 0"	"「太陽風」ビルディング[00]"	""
"SOLMAP"	"block2"	"251A"	"2679"	"146 134 140 112 131 88 131 101 176 131 86 131 135 131 147 49 0 83 84 65 84 73 79 78 45 49"	"中継ステーション１[00]ＳＴＡＴＩＯＮ−１"	""
"SOLMAP"	"block2"	"251C"	"2694"	"146 134 140 112 131 88 131 101 176 131 86 131 135 131 147 50 0 83 84 65 84 73 79 78 45 50"	"中継ステーション２[00]ＳＴＡＴＩＯＮ−２"	""
"SOLMAP"	"block2"	"251E"	"26AF"	"146 134 140 112 131 88 131 101 176 131 86 131 135 131 147 51 0 83 84 65 84 73 79 78 45 51"	"中継ステーション３[00]ＳＴＡＴＩＯＮ−３"	""
"SOLMAP"	"block2"	"2520"	"26CA"	"150 216 144 175 58 137 113 144 175 131 67 131 73 47 141 122 142 82 0"	"木星：衛星イオ／鉱山[00]"	""
"SOLMAP"	"block2"	"2522"	"26DE"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 0 71 45 67 65 84 65 80 85 76 84"	"重力カタパルト[00]Ｇ−ＣＡＴＡＰＵＬＴ"	""
"SOLMAP"	"block2"	"2524"	"26F8"	"146 134 140 112 131 88 131 101 176 131 86 131 135 131 147 52 0 83 84 65 84 73 79 78 45 52"	"中継ステーション４[00]ＳＴＡＴＩＯＮ−４"	""
"SOLMAP"	"block2"	"2526"	"2713"	"156 97 144 175 138 106 131 88 131 101 176 131 86 131 135 131 147 0 67 79 77 69 84 32 83 84 65 84 73 79 78"	"彗星核ステーション[00]ＣＯＭＥＴ　ＳＴＡＴＩＯＮ"	""
"VOIMAP"	"block1"	"1E00"	"1FD7"	"139 243 146 178 145 149 146 117 201 214 179 130 197 189 161"	"空調装置のようです。"	""
"VOIMAP"	"block1"	"1E02"	"1FD7"	"139 243 146 178 145 149 146 117 201 214 179 130 197 189 161"	"空調装置のようです。"	""
"VOIMAP"	"block1"	"1E04"	"1FF2"	"142 120 146 140 130 197 189 161"	"支柱です。"	""
"VOIMAP"	"block1"	"1E06"	"1FF2"	"142 120 146 140 130 197 189 161"	"支柱です。"	""
"VOIMAP"	"block1"	"1E08"	"2004"	"145 79 202 192 130 190 201 149 199 130 197 189 161"	"前はただの壁です。"	""
"VOIMAP"	"block1"	"1E0A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E0C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E0E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E10"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E12"	"1FF2"	"142 120 146 140 130 197 189 161"	"支柱です。"	""
"VOIMAP"	"block1"	"1E14"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	""
"VOIMAP"	"block1"	"1E16"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E18"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E1A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E1C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E1E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E20"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E22"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E24"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E26"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E28"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E2A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E2C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E2E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E30"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E32"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E34"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E36"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E38"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E3A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E3C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E3E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E40"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E42"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E44"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E46"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E48"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E4A"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
"VOIMAP"	"block1"	"1E4C"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	""
