"fileName"	"mapBlock"	"ptrOffset"	"strOffset"	"strBytes"	"strText"	"translation"
"SIRMAP"	"block1"	"1EAE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EB0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EB2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EB4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EB6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EB8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EBA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EBC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EBE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EC0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EC2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EC4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EC6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EC8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1ECA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1ECC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1ECE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1ED0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1ED2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1ED4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1ED6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1ED8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EDA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EDC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SIRMAP"	"block1"	"1EDE"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	"It's the Star Cruiser. "
"SIRMAP"	"block2"	"2500"	"2522"	"131 86 131 138 131 69 131 88 65"	"シリウスＡ[00]ＳＩＲＩＵＳ−Ａ"	"Sirius A[00]Sirius A"
"SIRMAP"	"block2"	"2502"	"2535"	"152 102 144 175 131 104 131 137 131 67 131 76 131 131 131 106 131 73 131 147"	"惑星ドライキャニオン[00]ＤＲＹ　ＣＡＮＹＯＮ"	"Planet Dry Canyon[00]Dry Canyon"
"SIRMAP"	"block2"	"2504"	"2555"	"152 102 144 175 131 125 131 139 131 75 131 138 129 91 131 94"	"惑星マルガリータ[00]ＭＡＲＧＡＲＩＴＡ"	"Planet Margarita[00]Margarita"
"SIRMAP"	"block2"	"2506"	"2570"	"152 102 144 175 131 110 131 138 131 69 131 98 131 104"	"惑星ハリウッド[00]ＨＯＬＬＹＷＯＯＤ"	"Planet Hollywood[00]Hollywood"
"SIRMAP"	"block2"	"2508"	"2589"	"152 102 144 175 131 83 129 91 131 88 131 103 58 148 112 141 122 147 185"	"惑星ゴースト：廃鉱道[00]ＧＨＯＳＴ"	"Planet Ghost: mine[00]Ghost"
"SIRMAP"	"block2"	"250A"	"25A3"	"152 102 144 175 131 129 131 94 131 139 131 102 131 133 129 91 131 147"	"惑星メタルデューン[00]ＭＥＴＡＬ　ＤＵＮＥ"	"Planet Metal Dune[00]Metal Dune"
"SIRMAP"	"block2"	"250C"	"25C1"	"152 102 144 175 131 84 131 137 131 125 131 147 131 95 129 91 58 140 195 145 227 136 226 144 213"	"惑星サラマンダー：古代遺跡[00]ＳＡＬＡＭＡＮＤＥＲ"	"Planet Salamander[00]Salamander"
"SIRMAP"	"block2"	"250E"	"25E6"	"131 65 131 88 131 101 131 141 131 67 131 104 165 131 82 131 141 131 106 129 91 51"	"アステロイド・コロニー３[00]ＣＯＬＯＮＹ−３"	"Asteroid colony 3[00]Colony-3"
"SIRMAP"	"block2"	"2510"	"2606"	"152 102 144 175 131 83 131 86 131 98 131 78"	"惑星ゴシック[00]ＧＯＴＨＩＣ"	"Planet Gothic[00]Gothic"
"SIRMAP"	"block2"	"2512"	"261A"	"131 86 131 138 131 69 131 88 66"	"シリウスＢ[00]ＳＩＲＩＵＳ−Ｂ"	"Sirius B[00]Sirius B"
"SIRMAP"	"block2"	"2514"	"262D"	"152 102 144 175 131 138 129 91 131 96 131 70 131 147 58 144 86 150 107 139 158 137 70 146 136 141 96"	"惑星リーチェン：新北京宇宙港[00]ＲＥＥ−ＣＨＥＮ"	"Planet Riechen: port[00]Riechen"
"SIRMAP"	"block2"	"2516"	"2652"	"152 102 144 175 131 111 129 91 131 126 131 133 129 91 131 95"	"惑星バーミューダ[00]ＢＥＲＭＵＤＡ"	"Planet Bermuda[00]Bermuda"
"SIRMAP"	"block2"	"2518"	"266B"	"152 102 144 175 131 65 131 103 131 137 131 147 131 101 131 66 131 88"	"惑星アトランティス[00]ＡＴＬＡＮＴＩＳ"	"Planet Atlantis[00]Atlantis"
"SIRMAP"	"block2"	"251A"	"2687"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103"	"重力カタパルト[00]Ｇ−ＣＡＴＡＰＵＬＴ"	"Gravity Catapult[00]G-Catapult"
"SIRMAP"	"block2"	"251C"	"26A1"	"86 79 73 68"	"ＶＯＩＤ[00]ＶＯＩＤ"	"VOID[00]VOID"
"SIRMAP"	"block2"	"251E"	"26AB"	"146 134 140 112 131 88 131 101 129 91 131 86 131 135 131 147 53"	"中継ステーション５[00]ＳＴＡＴＩＯＮ−５"	"Relay station 5[00]Station-5"
"SIRMAP"	"block2"	"2520"	"26C7"		"[00]？．．ＵＮＫＮＯＷＮ"	"[00]...Unknown"
"SOLMAP"	"block1"	"1E00"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	"It's a hunter's starship. "
"SOLMAP"	"block1"	"1E02"	"2188"	"131 77 131 117 131 88 131 147 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ギブスンのスターシップです。"	"It's Gibson's starship."
"SOLMAP"	"block1"	"1E04"	"21A1"	"139 176 215 184 131 77 131 117 131 88 131 147 201 140 190 175 195 178 192 131 88 131 94 176 131 86 131 98 131 118 130 197 188 174 179 161"	"恐らくギブスンの言っていたスターシップでしょう。"	"It's likely the starship Gibson mentioned."
"SOLMAP"	"block1"	"1E06"	"1F71"	"131 125 131 67 131 88 131 103 201 147 88 130 197 189 161"	"マイストの店です。"	"It's a Meister workshop. "
"SOLMAP"	"block1"	"1E08"	"1F28"	"131 71 131 108 131 139 131 77 176 130 204 147 88 130 197 189 161"	"エネルギーの店です。"	"It's an energy store."
"SOLMAP"	"block1"	"1E0A"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"SOLMAP"	"block1"	"1E0C"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	"It's a repair shop."
"SOLMAP"	"block1"	"1E0E"	"2118"	"144 106 151 116 142 247 130 197 189 161"	"針葉樹です。"	"It's a coniferous tree."
"SOLMAP"	"block1"	"1E10"	"201E"	"131 111 176 162 145 229 144 212 148 193 163 196 178 179 138 197 148 194 130 170 143 111 195 178 207 189 161"	"バー「大赤斑」という看板が出ています。"	"This is the ""Great Red Spot""..."
"SOLMAP"	"block1"	"1E12"	"1F03"	"143 151 201 144 108 130 170 178 207 189 161"	"女の人がいます。"	"It's a woman. "
"SOLMAP"	"block1"	"1E14"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	"There is a building here."
"SOLMAP"	"block1"	"1E16"	"1F28"	"131 71 131 108 131 139 131 77 176 130 204 147 88 130 197 189 161"	"エネルギーの店です。"	"It's an energy store."
"SOLMAP"	"block1"	"1E18"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"SOLMAP"	"block1"	"1E1A"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	"There is a building here."
"SOLMAP"	"block1"	"1E1C"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SOLMAP"	"block1"	"1E1E"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SOLMAP"	"block1"	"1E20"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SOLMAP"	"block1"	"1E22"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	"There is a building here."
"SOLMAP"	"block1"	"1E24"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1E26"	"21C6"	"162 149 226 139 139 196 143 67 151 157 201 147 250 143 111 140 245 131 71 131 108 131 139 131 77 176 163 130 197 189 161"	"「補給と修理の日出光エネルギー」です。"	"It's ""Sunrise Energy/Repair Center""."
"SOLMAP"	"block1"	"1E28"	"1F0F"	"143 67 151 157 141 72 143 234 130 197 189 161"	"修理工場です。"	"It's a repair shop."
"SOLMAP"	"block1"	"1E2A"	"1FA3"	"149 115 151 112 149 105 131 117 131 141 176 131 74 176 130 170 177 216 207 189 161"	"不用品ブローカーがあります。"	"It's a shop with miscellaneous things."
"SOLMAP"	"block1"	"1E2C"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"SOLMAP"	"block1"	"1E2E"	"20CA"	"152 65 150 77 131 112 131 103 131 141 176 131 139 150 123 149 148 130 197 189 161"	"連邦パトロール本部です。"	"It's the Federal Patrol HQ."
"SOLMAP"	"block1"	"1E30"	"1F8E"	"140 154 149 168 130 170 177 216 207 189 161"	"建物があります。"	"There is a building here."
"SOLMAP"	"block1"	"1E32"	"2188"	"131 77 131 117 131 88 131 147 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ギブスンのスターシップです。"	"It's Gibson's starship."
"SOLMAP"	"block1"	"1E34"	"1F9A"	"143 111 140 251 130 197 189 161"	"出口です。"	"It's an exit. "
"SOLMAP"	"block1"	"1E36"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SOLMAP"	"block1"	"1E38"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SOLMAP"	"block1"	"1E3A"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"SOLMAP"	"block1"	"1E3C"	"21C6"	"162 149 226 139 139 196 143 67 151 157 201 147 250 143 111 140 245 131 71 131 108 131 139 131 77 176 163 130 197 189 161"	"「補給と修理の日出光エネルギー」です。"	"It's ""Sunrise Energy/Repair Center""."
"SOLMAP"	"block1"	"1E3E"	"203A"	"131 111 176 162 131 88 131 101 131 66 176 131 139 131 119 131 98 131 104 163 130 197 189 161"	"バー「スティールヘッド」です。"	"It's a bar, ""Steelhead""."
"SOLMAP"	"block1"	"1E40"	"2053"	"131 111 176 162 69 86 101 163 130 197 189 161"	"バー「ＥＶｅ」です。"	"It's a bar, ""EVe""."
"SOLMAP"	"block1"	"1E42"	"2060"	"131 111 176 162 131 73 131 65 131 86 131 88 163 130 197 189 161"	"バー「オアシス」です。"	"It's a bar, ""Oasis"". "
"SOLMAP"	"block1"	"1E44"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	"It's a hunter's starship. "
"SOLMAP"	"block1"	"1E46"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	"It's a hunter's starship. "
"SOLMAP"	"block1"	"1E48"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"SOLMAP"	"block1"	"1E4A"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	"It's a hunter's starship. "
"SOLMAP"	"block1"	"1E4C"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	"It's a hunter's starship. "
"SOLMAP"	"block1"	"1E4E"	"2202"	"148 154 148 173 188 195 178 207 189 161"	"爆発しています。"	"It's about to explode."
"SOLMAP"	"block1"	"1E50"	"2202"	"148 154 148 173 188 195 178 207 189 161"	"爆発しています。"	"It's about to explode."
"SOLMAP"	"block1"	"1E52"	"1F28"	"131 71 131 108 131 139 131 77 176 130 204 147 88 130 197 189 161"	"エネルギーの店です。"	"It's an energy store."
"SOLMAP"	"block1"	"1E54"	"2072"	"131 111 176 162 144 194 130 162 143 151 144 95 163 130 197 189 161"	"バー「青い女神」です。"	"It's a bar, ""Blue Goddess""."
"SOLMAP"	"block1"	"1E56"	"20E0"	"152 65 150 77 131 112 131 103 131 141 176 131 139 139 224 144 175 142 120 149 148 130 197 189 161"	"連邦パトロール金星支部です。"	"It's Federal Patrol's Venus branch."
"SOLMAP"	"block1"	"1E58"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	"It's a shop with parts."
"SOLMAP"	"block1"	"1E5A"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"SOLMAP"	"block1"	"1E5C"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SOLMAP"	"block1"	"1E5E"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SOLMAP"	"block1"	"1E60"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	"It's the Star Cruiser. "
"SOLMAP"	"block1"	"1E62"	"21E6"	"137 113 144 175 138 212 147 110 145 68 201 143 230 145 68 142 243 185 149 116 185 143 138 130 197 189 161"	"衛星間渡船の乗船受け付け所です。"	"It's a boarding reception between satellites."
"SOLMAP"	"block1"	"1E64"	"21C6"	"162 149 226 139 139 196 143 67 151 157 201 147 250 143 111 140 245 131 71 131 108 131 139 131 77 176 163 130 197 189 161"	"「補給と修理の日出光エネルギー」です。"	"It's ""Sunrise Energy/Repair Center""."
"SOLMAP"	"block1"	"1E66"	"2084"	"131 111 176 162 144 212 130 162 141 187 163 130 197 189 161"	"バー「赤い砂」です。"	"It's a bar, ""Red Sand"". "
"SOLMAP"	"block1"	"1E68"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"SOLMAP"	"block1"	"1E6A"	"2123"	"137 206 144 175 140 180 142 89 201 162 140 205 218 141 247 163 130 197 189 161"	"火星原産の「枯れ桜」です。"	"It's a dead cherry blossom from Mars."
"SOLMAP"	"block1"	"1E6C"	"2006"	"137 189 215 182 201 144 182 145 204 148 189 137 158 130 170 148 70 210 215 218 207 189 161"	"何らかの生体反応が認められます。"	"It's some bio-signal. "
"SOLMAP"	"block1"	"1E6E"	"1F9A"	"143 111 140 251 130 197 189 161"	"出口です。"	"It's an exit. "
"SOLMAP"	"block1"	"1E70"	"2202"	"148 154 148 173 188 195 178 207 189 161"	"爆発しています。"	"It's about to explode."
"SOLMAP"	"block1"	"1E72"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1E74"	"2138"	"131 94 131 67 131 94 131 147 140 180 142 89 201 162 149 88 144 175 142 247 163 130 197 189 161"	"タイタン原産の「氷星樹」です。"	"It's a tree native to Titan."
"SOLMAP"	"block1"	"1E76"	"21C6"	"162 149 226 139 139 196 143 67 151 157 201 147 250 143 111 140 245 131 71 131 108 131 139 131 77 176 163 130 197 189 161"	"「補給と修理の日出光エネルギー」です。"	"It's ""Sunrise Energy/Repair Center""."
"SOLMAP"	"block1"	"1E78"	"1F1C"	"149 144 138 237 201 147 88 130 197 189 161"	"武器の店です。"	"It's a weapon shop."
"SOLMAP"	"block1"	"1E7A"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"SOLMAP"	"block1"	"1E7C"	"20FA"	"152 65 150 77 131 112 131 103 131 141 176 131 139 131 94 131 67 131 94 131 147 142 120 149 148 130 197 189 161"	"連邦パトロールタイタン支部です。"	"It's Federal Patrol's Titan branch."
"SOLMAP"	"block1"	"1E7E"	"21E6"	"137 113 144 175 138 212 147 110 145 68 201 143 230 145 68 142 243 185 149 116 185 143 138 130 197 189 161"	"衛星間渡船の乗船受け付け所です。"	"It's a boarding reception between satellites."
"SOLMAP"	"block1"	"1E80"	"1F3A"	"131 112 176 131 99 201 147 88 130 170 177 216 207 189 161"	"パーツの店があります。"	"It's a shop with parts."
"SOLMAP"	"block1"	"1E82"	"21C6"	"162 149 226 139 139 196 143 67 151 157 201 147 250 143 111 140 245 131 71 131 108 131 139 131 77 176 163 130 197 189 161"	"「補給と修理の日出光エネルギー」です。"	"It's ""Sunrise Energy/Repair Center""."
"SOLMAP"	"block1"	"1E84"	"1FA3"	"149 115 151 112 149 105 131 117 131 141 176 131 74 176 130 170 177 216 207 189 161"	"不用品ブローカーがあります。"	"It's a shop with miscellaneous things."
"SOLMAP"	"block1"	"1E86"	"2094"	"131 111 176 162 131 76 131 137 131 69 131 70 131 65 163 130 197 189 161"	"バー「キラウェア」です。"	"It's a bar, ""Kilauea"". "
"SOLMAP"	"block1"	"1E88"	"1F4A"	"137 189 182 130 170 177 216 207 189 161"	"何かがあります。"	"There's something here..."
"SOLMAP"	"block1"	"1E8A"	"20A8"	"131 111 176 162 137 89 147 135 140 248 137 202 163 130 197 189 161"	"バー「浦島効果」です。"	"It's a bar, ""Urashima Effect"". "
"SOLMAP"	"block1"	"1E8C"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 131 96 131 70 131 98 131 78 131 74 131 69 131 147 131 94 176 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	"It is a check counter for gravity catapult."
"SOLMAP"	"block1"	"1E8E"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 131 96 131 70 131 98 131 78 131 74 131 69 131 147 131 94 176 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	"It is a check counter for gravity catapult."
"SOLMAP"	"block1"	"1E90"	"1FD7"	"143 100 151 205 131 74 131 94 131 112 131 139 131 103 201 131 96 131 70 131 98 131 78 131 74 131 69 131 147 131 94 176 130 197 189 161"	"重力カタパルトのチェックカウンターです。"	"It is a check counter for gravity catapult."
"SOLMAP"	"block1"	"1E92"	"1EFA"	"146 106 130 170 178 207 189 161"	"男がいます。"	"It's a man. "
"SOLMAP"	"block1"	"1E94"	"216C"	"142 132 146 66 201 145 68 130 197 189 161 211 202 212 142 103 178 149 168 198 202 197 216 207 190 221 161"	"私達の船です。もはや使い物にはなりません。"	"It's our ship. It's no longer usable."
"SOLMAP"	"block1"	"1E96"	"1FB9"	"148 82 151 191 131 94 131 147 131 78 130 170 177 216 207 189 161"	"燃料タンクがあります。"	"There's a fuel tank here."
"SOLMAP"	"block1"	"1E98"	"20BA"	"131 111 176 162 143 172 152 102 144 175 163 130 197 189 161"	"バー「小惑星」です。"	"It's a bar, ""Asteroid""."
"SOLMAP"	"block1"	"1E9A"	"2152"	"186 201 136 234 150 123 130 190 185 144 182 145 204 148 189 137 158 130 170 177 216 207 190 221 161"	"この一本だけ生体反応がありません。"	"No biological reaction here..."
"SOLMAP"	"block1"	"1E9C"	"1F03"	"143 151 201 144 108 130 170 178 207 189 161"	"女の人がいます。"	"It's a woman. "
"SOLMAP"	"block1"	"1E9E"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EA0"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	"It's a hunter's starship. "
"SOLMAP"	"block1"	"1EA2"	"1EE0"	"131 110 131 147 131 94 176 151 112 201 131 88 131 94 176 131 86 131 98 131 118 130 197 189 161"	"ハンター用のスターシップです。"	"It's a hunter's starship. "
"SOLMAP"	"block1"	"1EA4"	"220D"	"147 71 130 170 178 207 189 161"	"敵がいます。"	"It's an enemy. "
"SOLMAP"	"block1"	"1EA6"	"1FCB"	"149 172 144 133 130 170 177 216 207 189 161"	"噴水があります。"	"There is a fountain here."
"SOLMAP"	"block1"	"1EA8"	"1F55"	"147 88 130 170 177 216 207 189 161"	"店があります。"	"It's a shop."
"SOLMAP"	"block1"	"1EAA"	"1FFC"	"138 226 130 170 177 216 207 189 161"	"岩があります。"	"It's a rock."
"SOLMAP"	"block1"	"1EAC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EAE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EB0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EB2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EB4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EB6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EB8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EBA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EBC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EBE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EC0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EC2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EC4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EC6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EC8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ECA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ECC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ECE"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ED0"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ED2"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ED4"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ED6"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1ED8"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EDA"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EDC"	"1F81"	"137 189 211 138 180 146 109 188 207 190 221 161"	"何も感知しません。"	"I don't sense anything..."
"SOLMAP"	"block1"	"1EDE"	"1F5F"	"131 88 131 94 176 131 78 131 139 176 131 85 176 130 197 189 161"	"スタークルーザーです。"	"It's the Star Cruiser. "
"SOLMAP"	"block2"	"2500"	"2528"	"131 92 131 139 144 175 40 145 190 151 122 41"	"ソル星（太陽）[00]ＳＯＬ"	"Sol System (the Sun)[00]Sun"
"SOLMAP"	"block2"	"2502"	"2539"	"144 133 144 175 58 145 190 151 122 138 207 145 170 138 238 146 110"	"水星：太陽観測基地[00]ＭＥＲＣＵＲＹ"	"Mercury: Observatory[00]Mercury"
"SOLMAP"	"block2"	"2504"	"2553"	"139 224 144 175 58 131 67 131 86 131 133 131 94 131 139 137 70 146 136 141 96"	"金星：イシュタル宇宙港[00]ＶＥＮＵＳ"	"Venus: Ishtar Port[00]Venus"
"SOLMAP"	"block2"	"2506"	"256F"	"146 110 139 133 58 131 86 131 104 131 106 176 141 145 141 219 137 70 146 136 141 96"	"地球：シドニー国際宇宙港[00]ＥＡＲＴＨ"	"Earth: Sydney Port[00]Earth"
"SOLMAP"	"block2"	"2508"	"258C"	"137 206 144 175 58 131 108 131 78 131 94 131 139 165 131 86 131 101 131 66 176"	"火星：ネクタル・シティー[00]ＭＡＲＳ"	"Mars: Nectar City[00]Mars"
